OBJECTID,State,County,year,cattle_cow_beef,cattle_cow_milk,cattle_excl_cows,hogs,sheep_goats,broilers,layers,horses,donkeys,mules,rabbits,cattle_beef_slaughtered,hogs_slaughtered,broilers_slaughtered,标记
26,ALABAMA,COLBERT,1997,9594.0,8.215668399390974,,1709.7521449128562,124.15399228665271,1282775.0,82592.1300052549,,,,,639.983710908492,1299.2025663357454,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
435,GEORGIA,DAWSON,1997,0.0,,,362.190485526711,89.35924285599845,2652048.0,144899.58232750537,,,,,0.0,249.99326604371734,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
437,GEORGIA,DE KALB,1997,709.0,,,0.0,0.0,0.0,,,,,,267.15469763531377,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
448,GEORGIA,FANNIN,1997,2266.0,185.87949753622075,,0.0,67.21712958194573,370500.0,197892.51287257558,,,,,853.8399786200575,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
451,GEORGIA,FORSYTH,1997,6605.0,88.31843529345296,,362.190485526711,0.0,4208146.0,806954.1785368052,,,,,2488.796583753521,249.99326604371734,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
453,GEORGIA,FULTON,1997,2047.0,,,88.41708911387357,0.0,0.0,105.84683837704819,,,,,771.3196982503346,61.02776788714276,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
454,GEORGIA,GILMER,1997,2985.0,964.3140783785154,,0.0,70.38028862109611,5944700.0,795059.8375496292,,,,,1124.7627255873224,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
460,GEORGIA,GWINNETT,1997,0.0,,,27.696919481454373,34.794749430654264,359000.0,,,,,,0.0,19.11713210922544,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
462,GEORGIA,HALL,1997,10275.0,1613.3518819304024,,1826.9314196420864,145.50531580091783,7608500.0,1542487.018026029,,,,,3871.6706885794756,1260.9954448969859,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
471,GEORGIA,JACKSON,1997,15617.0,144.80115553926592,,0.0,1039.8885341206899,7560224.0,1921480.3117546183,,,,,5884.562641707607,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
486,GEORGIA,LUMPKIN,1997,0.0,,,2698.319117173997,68.79870910152093,2767548.0,1098486.3876947954,,,,,0.0,1862.4498320256944,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
501,GEORGIA,OCONEE,1997,6378.0,436.4573837176455,,0.0,311.5711653563132,2492614.0,497503.83742549445,,,,,2403.261863918238,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
505,GEORGIA,PICKENS,1997,2573.0,23.620046648249048,,0.0,18.97895423490232,2922600.0,215204.0002596755,,,,,969.5190931109479,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
532,GEORGIA,TOWNS,1997,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
537,GEORGIA,UNION,1997,3205.0,384.08249767152796,,126.76666993434885,232.49218937755347,0.0,46880.670579685146,,,,,1207.6598108902404,87.49764311530107,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
540,GEORGIA,WALTON,1997,6495.0,53.40184459604133,,303.600848162096,229.3290303384031,1293024.0,254409.9851552457,,,,,2447.348041102063,209.5531788895866,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
547,GEORGIA,WHITE,1997,4623.0,449.8078448666558,,25156.259752097885,105.96582781153796,3394820.0,391508.4975140068,,,,,1741.9692061608678,17363.502875359958,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
399,GEORGIA,BANKS,1997,7936.0,75.9949326943665,,11137.357429946363,133.64346940410388,7307995.0,1532665.3793067732,,,,,2990.323949836177,7687.292930844308,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
445,GEORGIA,ELBERT,1997,5575.0,1836.2018872638826,,103.33081498850284,0.0,334421.0,,,,,,2100.6875025625864,71.32160825364876,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
452,GEORGIA,FRANKLIN,1997,13213.0,424.133881118559,,42.610645356083644,169.22900859454572,8874977.0,2285184.2666501766,,,,,4978.723582306629,29.41097247573145,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
461,GEORGIA,HABERSHAM,1997,0.0,,,0.0,0.0,7915725.0,719245.0648076212,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
466,GEORGIA,HART,1997,8444.0,1457.2541823419738,,9413.756825292781,47.44738558725581,2928027.0,510417.15170749434,,,,,3181.7408558992797,6497.6190942009725,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
483,GEORGIA,LINCOLN,1997,2936.0,410.7834199695487,,0.0,0.0,0.0,750.4066899865355,,,,,1106.299283860763,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
488,GEORGIA,MADISON,1997,0.0,,,0.0,301.29089847907443,7350623.0,429423.78290280025,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
502,GEORGIA,OGLETHORPE,1997,7582.0,1886.5228562101524,,36407.60065837177,0.0,3215260.0,,,,,,2856.9350034851172,25129.470157576845,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
512,GEORGIA,RABUN,1997,0.0,,,31.957984017062735,0.0,708500.0,260.6675870479545,,,,,0.0,22.0582293567986,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
520,GEORGIA,STEPHENS,1997,0.0,,,9.58739520511882,0.0,2216304.0,80791.15394928723,,,,,0.0,6.617468807039577,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
550,GEORGIA,WILKES,1997,10046.0,1428.4993429441054,,0.0,0.0,745000.0,213.27348031196277,,,,,3785.382358877801,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
415,GEORGIA,CARROLL,1997,14120.0,427.21475676833063,,0.0,81.45134525812249,6064832.0,125294.22017438346,,,,,5320.485656714568,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
419,GEORGIA,CHATTAHOOCHEE,1997,48.0,,,0.0,0.0,0.0,,,,,,18.086636793363972,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
424,GEORGIA,CLAYTON,1997,769.0,,,0.0,0.0,0.0,,,,,,289.76299362701855,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
431,GEORGIA,COWETA,1997,0.0,,,6.391596803412548,26.88685183277829,0.0,587.6869235262974,,,,,0.0,4.411645871359719,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
441,GEORGIA,DOUGLAS,1997,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
449,GEORGIA,FAYETTE,1997,2605.0,,,49.00224215949619,0.0,0.0,115.32565972424652,,,,,981.5768509731905,33.82261834709117,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
464,GEORGIA,HARALSON,1997,3629.0,306.03364787731374,,0.0,116.24609468877674,697000.0,224.33210521702748,,,,,1367.4251025649555,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
465,GEORGIA,HARRIS,1997,0.0,,,0.0,31.631590391503874,0.0,161.13996290237185,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
467,GEORGIA,HEARD,1997,0.0,,,0.0,0.0,1455176.0,118501.06487555798,,,,,0.0,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
468,GEORGIA,HENRY,1997,0.0,,,52.19804056120247,39.53948798937984,0.0,169.0389806917038,,,,,0.0,36.02844128277103,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
478,GEORGIA,LAMAR,1997,4452.0,1372.0166226982926,,40.48011308827947,0.0,978000.0,,,,,,1677.5355625845084,27.940423851944878,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
487,GEORGIA,MACON,1997,1967.0,9832.101156971146,,201.33529930749523,0.0,2101752.0,178448.29068235602,,,,,741.1753035947278,138.9668449478311,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
489,GEORGIA,MARION,1997,0.0,,,645.5512771446673,0.0,970400.0,252.76856925862253,,,,,0.0,445.5762330073315,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
492,GEORGIA,MERIWETHER,1997,7532.0,207.4456270846221,,0.0,226.9566610590403,0.0,107.42664193491457,,,,,2838.0947568253637,0.0,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
499,GEORGIA,MUSCOGEE,1997,255.0,,,134.22353287166348,0.0,0.0,,,,,,96.0852579647461,92.64456329855408,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
507,GEORGIA,PIKE,1997,5349.0,395.37904172069057,,175.76891209384505,0.0,0.0,,,,,,2015.5295876604978,121.32026146239227,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
516,GEORGIA,SCHLEY,1997,1205.0,,,15122.518036874088,0.0,0.0,,,,,,454.0499445000748,10437.954131637092,,"种类：sheep_goats,FAO总量：9674000.0,国家总量：12233340.0; 种类：layers,FAO总量：303604000.0,国家总量：192178324.0; 种类：cattle_beef_slaughtered,FAO总量：38110900.0,国家总量：1514600.0; 种类：broilers_slaughtered,FAO总量：7903539000.0,国家总量：0.0; "
