year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1981,-39,WASHINGTON,OTHER (COMBINED) COUNTIES,14.150500000000001,,12.7,,,,28.314,,,,,,,,,,,,,,,,15.239,,,12.7,,,47.19,,,,,,,,849.1595940450503,,,3.585667541296212,,,,1568.7467429061428,,,,,,,,,,,,,2.5187890000000004,,,1.143,,,,4.0104239999999995,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,943,KANSAS,KEARNY,16.1098,,833.12,,,24600.0,1.452,,,0.508,708.66,1.111204782,,,,,8617.852,,,,,,21.77,,,848.36,,,1.452,,5.08,754.38,1.111204782,,,9581.44,398.4518095134467,,,1512.1272259866312,,,86000.0,30.817288681972872,,,10.946291762104098,44606.14661070948,1146.2862774695893,,,,,80084.12727636192,,,0.5377190000000001,,,3.429,,,9.0,0.5082,,,0.381,2.14884,0.057288779872,,,,,1.921732,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,944,KANSAS,KINGMAN,21.77,,38.1,,,42000.0,24.684,,,1.524,447.03999999999996,1.975475168,,,,,13272.472,,,,,,26.124000000000002,,,38.1,,,58.08,,10.16,685.8,1.975475168,,,13882.2,971.0902024207497,,,69.11801051031937,,,98200.0,1146.1096409819434,,,51.082694889819116,25109.11906591628,1859.2873113023481,,,,,190177.00858328174,,,0.9709420000000001,,,3.429,,,7.0,0.666468,,,0.59182,1.8110199999999999,0.052350091952,,,,,3.054084,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,945,KANSAS,KIOWA,7.184100000000001,,157.48,,,19000.0,7.26,,,9.398,721.36,9.630441444,,,,,5449.444,,,,,,8.708,,,157.48,,,18.876,,63.5,929.64,9.630441444,,,5933.96,213.37856465747416,,,286.58020958626486,,,79800.0,277.3555981377558,,,321.0912250217202,52343.30295365359,10171.233978791162,,,,,64159.837431196465,,,0.6465690000000001,,,4.1783,,,12.5,0.5082,,,0.60452,2.0827999999999998,0.058770386248,,,,,2.460688,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,946,KANSAS,LABETTE,10.0142,,99.06,,,57000.0,123.42,,,,439.41999999999996,45.68286326,,,,,5471.22,,,,,,10.885,,,101.6,,,159.72,,,447.03999999999996,46.547133646,,,5770.64,470.30377516341247,,,76.0161518754797,,,108400.0,6417.333495536541,,,,21543.76060742701,21039.01512140356,,,,,107093.63888521887,,,1.02319,,,2.05232,,,6.4,0.746328,,,,1.63576,0.025557709986000002,,,,,4.153772000000001,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,947,KANSAS,LANE,18.7222,,101.6,,,10400.0,2.904,,,,779.78,0.740803188,,,,,5302.456,,,,,,23.947000000000003,,,101.6,,,4.356,,,866.14,0.740803188,,,7893.8,513.8504210118766,,,106.34065451044192,,,26200.0,145.28150378644352,,,,40987.72470244822,696.5471638212338,,,,,33152.243138602025,,,0.596498,,,3.82016,,,7.1,0.683892,,,,1.92532,0.052226624754,,,,,1.137796,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,948,KANSAS,LEAVENWORTH,1.5239,,363.21999999999997,,,56800.0,33.396,,,1.778,429.26,30.8667995,,,,,1273.896,,,,,,2.177,,,368.3,,,39.204,,12.7,467.35999999999996,31.113733895999996,,,1415.44,65.31996877269617,,,360.0351703608187,,,146200.0,1891.5945290982395,,,36.48763920701366,26167.861230414514,18521.573009640204,,,,,22842.687518453884,,,0.933933,,,2.6416,,,8.1,0.81312,,,0.36322,2.01422,0.033336143459999995,,,,,3.7128079999999994,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,949,KANSAS,LINCOLN,9.7965,,30.48,,,53200.0,26.136,,,6.096,416.56,1.3581391779999998,,,,,7028.204000000001,,,,,,10.885,,,33.019999999999996,,,37.752,,45.72,515.62,1.3581391779999998,,,8002.68,385.3878157589074,,,10.517958121135553,,,166600.0,1655.3286492031143,,,215.27707132138062,19512.18853044234,915.9320973082364,,,,,79360.1722090548,,,0.855561,,,1.86436,,,9.1,0.910404,,,0.6248400000000001,1.8821399999999997,0.03753402819199999,,,,,2.3082560000000005,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,950,KANSAS,LINN,8.708,,116.83999999999999,,,58600.0,50.82,,,3.048,574.04,49.139944804,,,,,2128.6040000000003,,,,,,10.885,,,121.92,,,66.792,,12.7,607.06,51.485821566,,,2613.12,256.9252105059383,,,124.64463357839212,,,133600.0,2582.782289536774,,,109.46291762104099,34844.99868360526,28289.687173149003,,,,,30153.00071690106,,,0.642215,,,2.77876,,,7.8,0.730356,,,0.635,1.9202399999999997,0.031978004282,,,,,2.798216,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,951,KANSAS,LOGAN,3.9186,9.0718,210.82,,,8800.0,4.356,,,4.572,703.5799999999999,,,,,,6717.896000000001,,,,,,4.354,9.0718,,215.89999999999998,,,7.26,,17.779999999999998,779.78,,,,10343.6,84.91595940450502,96.33366365121506,,332.9548431203625,,,19600.0,165.82636290775878,,,113.11168154174234,29606.87814182762,,,,,,50401.969516769626,,,0.472409,61.234649999999995,,4.37896,,,7.4,0.6083879999999999,,,0.43688,1.5697199999999998,,,,,,1.344668,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,952,KANSAS,LYON,4.5717,,332.74,,,102600.0,30.492,,,1.27,1066.8,37.0401594,,,,,2858.1,,,,,,6.531000000000001,,,332.74,,,49.368,,5.08,1140.46,37.163626598,,,3157.52,156.7679250544708,,,313.9678797588321,,,197000.0,1250.3014265257566,,,43.78516704841639,63590.22747437346,21159.676834821414,,,,,44634.823698635024,,,0.746711,,,2.76606,,,7.0,0.589512,,,0.6095999999999999,1.97358,0.031731069885999996,,,,,3.23918,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,953,KANSAS,MARION,32.655,,175.26,,,84200.0,72.6,,,3.556,1785.62,12.223252602,,,,,9140.476,,,,,,37.009,,,185.42,,,116.16,,25.4,1879.6,12.223252602,,,10125.84,1606.8712318083258,,,112.21431943523193,,,217600.0,3294.5149090966233,,,124.05797330384645,121709.86596034913,9850.383513566421,,,,,108234.00419800717,,,1.0710840000000001,,,2.66446,,,7.800000000000001,0.651948,,,0.61722,2.29616,0.044818592873999995,,,,,2.455244,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,954,KANSAS,MARSHALL,4.1363,,198.12,,,76000.0,90.024,,,1.27,2113.2799999999997,85.19236662000002,,,,,6369.4800000000005,,,,,,6.531000000000001,,,203.2,,,97.284,,7.62,2235.2,85.19236662000002,,,6913.88,174.18658339385644,,,211.00799750161232,,,171200.0,5026.153035036052,,,32.838875286312295,155005.91727680064,72808.37480099902,,,,,93158.86465735233,,,0.916517,,,2.5145999999999997,,,6.9,0.801504,,,0.4572,2.3190199999999996,0.047534871230000005,,,,,3.064972,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,955,KANSAS,MCPHERSON,16.762900000000002,,276.86,,,50400.0,37.752,,,2.032,1343.6599999999999,19.384350085999998,,,,,13691.66,,,,,,19.593,,,279.4,,,63.888,,15.24,1397.0,19.507817284,,,14862.12,664.0863491890776,,,426.8993327023233,,,142400.0,1361.8306617557535,,,72.97527841402731,90751.13326480662,14934.629347127711,,,,,183329.3734353692,,,0.8620920000000001,,,3.99542,,,7.8,0.518364,,,0.635,2.21488,0.042843117706,,,,,2.8036600000000003,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,956,KANSAS,MEADE,5.0071,,441.96,,,22600.0,4.356,,,0.508,1910.08,4.444819128,,,,,3876.128,,,,,,6.531000000000001,,,441.96,,,5.808,,5.08,1981.1999999999998,4.444819128,,,8601.52,124.10794066812271,,,707.059489928934,,,81400.0,127.67162453960191,,,10.946291762104098,155657.83965971365,3935.2172444231114,,,,,36407.31930589273,,,0.539896,,,3.9674799999999997,,,9.6,0.505296,,,0.381,2.54254,0.049263412002,,,,,1.486212,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,957,KANSAS,MIAMI,6.7487,,208.28,,,85600.0,47.916,,,4.064,528.3199999999999,47.16446963599999,,,,,1556.9840000000002,,,,,,8.708,,,215.89999999999998,,,62.436,,17.779999999999998,551.18,52.597026348,,,1850.96,200.3145709029349,,,236.21011793472283,,,171400.0,2381.736168135332,,,145.95055682805463,35987.12626917376,30702.92144150603,,,,,28677.874226373,,,0.6465690000000001,,,2.74066,,,7.0,0.714384,,,0.635,2.1361399999999997,0.036175889014,,,,,3.691032,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,958,KANSAS,MITCHELL,1.9593,,48.26,,,27200.0,18.876,,,0.762,777.24,2.839745554,,,,,10643.02,,,,,,2.177,,,50.8,,,33.396,,7.62,1000.76,2.963212752,,,11269.08,76.20663023481221,,,68.23013092866506,,,86200.0,1005.2306070072103,,,25.541347444909558,46134.87933033103,2319.9956716250535,,,,,126335.60251627676,,,0.846853,,,3.2765999999999997,,,9.0,0.765204,,,0.59182,1.99898,0.04543592886399999,,,,,2.509684,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,959,KANSAS,MONTGOMERY,14.5859,,160.01999999999998,,,47400.0,40.656,,,0.254,558.8,27.656652352000002,,,,,3734.5840000000003,,,,,,15.239,,,165.1,,,59.532,,2.54,594.36,29.755594717999998,,,3919.6800000000003,692.3916689905793,,,98.04239534344212,,,91000.0,1731.638125939428,,,7.297527841402732,23527.32289652274,10349.484237249353,,,,,65229.44021860888,,,1.034075,,,2.24282,,,6.6,0.6112920000000001,,,0.508,1.5087599999999999,0.020742489264000002,,,,,3.7128079999999994,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,960,KANSAS,MORRIS,6.7487,,96.52,,,90000.0,55.176,,,1.27,779.78,9.753908642,,,,,3331.728,,,,,,8.708,,,96.52,,,69.696,,5.08,812.8,9.877375840000001,,,3919.6800000000003,200.3145709029349,,,94.93481680765208,,,238000.0,3166.843284557022,,,43.78516704841639,52719.80076394055,6392.328499477542,,,,,46689.65857012706,,,0.6465690000000001,,,2.94386,,,8.4,0.8247359999999999,,,0.6095999999999999,2.2733,0.03642282341,,,,,2.819992,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,961,KANSAS,MORTON,21.77,,124.46,,,7000.0,2.904,,,0.254,2722.88,0.246934396,,,,,5525.66,,,,,,28.301000000000002,,,127.0,,,5.808,,2.54,2819.4,0.246934396,,,6532.8,535.6237439361086,,,231.66827238241433,,,17200.0,107.12676541828665,,,7.297527841402732,118531.11263591293,230.35418016135284,,,,,58526.05175703947,,,0.5355420000000001,,,4.24942,,,7.300000000000001,0.505296,,,0.508,1.4681199999999999,0.051856223160000006,,,,,2.1286039999999997,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,962,KANSAS,NEMAHA,1.7416,,474.97999999999996,,,65000.0,43.56,,,0.762,2326.64,35.435085826,,,,,3326.284,,,,,,2.177,,,482.59999999999997,,,58.08,,5.08,2362.2,36.052421816,,,3647.48,74.029297942389,,,421.33301070964444,,,179800.0,2468.318074432303,,,18.24381960350683,183662.70698461554,28871.057246889555,,,,,69643.93314782753,,,0.9252250000000001,,,2.7152600000000002,,,8.3,0.814572,,,0.42417999999999995,2.45872,0.045312461666,,,,,4.360644,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,963,KANSAS,NEOSHO,5.4425,,111.75999999999999,,,42200.0,88.572,,,0.762,457.2,51.979690358000006,,,,,3968.6760000000004,,,,,,6.531000000000001,,,114.3,,,127.776,,7.62,474.97999999999996,54.202099922,,,4137.4400000000005,206.84656778020454,,,87.45613879294856,,,80800.0,4604.98342304909,,,21.892583524208195,27370.632758579566,21867.193245316997,,,,,71905.61232426447,,,0.82726,,,1.778,,,6.699999999999999,0.746328,,,0.508,1.778,0.023335300421999997,,,,,3.86524,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,964,KANSAS,NESS,9.3611,,7.62,,,20800.0,1.452,,,9.144,579.12,0.123467198,,,,,9009.82,,,,,,10.885,,,7.62,,,1.452,,33.019999999999996,774.6999999999999,0.123467198,,,10615.800000000001,202.49190319535813,,,8.093363878925736,,,61200.0,30.817288681972872,,,222.57459916278333,29018.126532452705,115.17709008067642,,,,,73456.94461135117,,,0.47023200000000004,,,3.2512,,,9.1,0.60984,,,0.4292599999999999,1.70688,0.051856223160000006,,,,,1.6386440000000002,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
1981,965,KANSAS,NORTON,7.184100000000001,,101.6,,,22600.0,8.712,,,3.302,716.28,,,,,,5923.072,,,,,,8.708,,,101.6,,,18.876,,10.16,1036.32,,,,6859.4400000000005,178.54124797870287,,,166.64816763357632,,,73400.0,365.40499437196405,,,80.27280625543005,40681.97815852391,,,,,,67148.19331053192,,,0.539896,,,3.7845999999999997,,,9.3,0.6345240000000001,,,0.4292599999999999,1.905,,,,,,2.302812,"种类：PRODUCTION_BEANS,FAO总量：1485560.0,国家总量：1888597.26094; 种类：PRODUCTION_CORN,FAO总量：2805520.0,国家总量：208673050.522; 种类：PRODUCTION_RYE,FAO总量：461970.0,国家总量：321589.4; 种类：PRODUCTION_COTTON,FAO总量：9209692.0,国家总量：3404368.653; 种类：PRODUCTION_SOYBEANS,FAO总量：54436000.0,国家总量：2450874.007982388; 种类：PRODUCTION_SUNFLOWER,FAO总量：2035400.0,国家总量：4070978.3520000004; 种类：PRODUCTION_WHEAT,FAO总量：75806304.0,国家总量：151632907.90399998; "
