year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1985,-40,COLORADO,OTHER (COMBINED) COUNTIES,,,3251.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.2716131577209,,,,,,,,,,,,,,,,,,,,2.1209,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,551,GEORGIA,WILKINSON,,,27.939999999999998,28.301000000000002,,,,0.22906800000000002,,21.082,12.192,2.963212752,,,,,108.88000000000001,,32.766,,,,,,,40.64,35.920500000000004,,,,91.44,14.478,4.074417534,,,152.43200000000002,,,,19.599811869365226,74.66087859760943,,,,661.5730479928902,,592.8213928213928,544.5125896575325,1333.5856989454905,,,,,1496.8955661328578,,,,,,2.41808,112.72506,,,,1.2995640000000002,,0.6019800000000001,1.1379199999999998,0.028520922738,,,,,2.564124,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,552,GEORGIA,WORTH,,,444.5,920.871,,,9.2928,16.139088,,55.879999999999995,27.939999999999998,33.95347945,,,,0.356076,544.4,,452.12,,,,,,,469.9,946.995,,23.232,,342.9,40.64,37.65749539,,,598.84,,,,539.7753498890672,3618.1810397303034,,,651.0481870562895,49777.999723722125,,2223.080223080223,1392.9391828448504,16916.11409112838,,,,858.8609053160143,10491.877104440304,,,,,,4.47802,170.78565,,,1.412796,1.3880160000000001,,0.80518,1.27,0.031607602688,,,,1.0863720000000001,4.006784,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,553,HAWAII,HAWAII,,,,,,,,,,,,,,28700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557811.5319418088,,,,,11.89,,,,,,,,,,,,,,,93.6,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,554,HAWAII,HONOLULU,,,,,,,,,,,,,,10900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161775.9005841427,,,,,13.22,,,,,,,,,,,,,,,111.9,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,555,HAWAII,MAUI & KALWAO,,,,,,,,,,,,,,22400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102623.9249916286,,,,,13.11,,,,,,,,,,,,,,,98.6,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,556,HAWAII,KAUAI,,,,,,,,,,,,,,21000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716000.1416824795,,,,,13.43,,,,,,,,,,,,,,,85.8,,,,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,558,IDAHO,ADA,422.338,45.358999999999995,604.52,,,,7.26,,,,,,2300.0,,,,680.5,,294.64,,,607.006,424.51500000000004,86.18209999999999,,609.6,,,20.328,,,,,2300.0,,734.94,37606.80589447062,1137.4943330427202,,624.4187852187152,,,,460.85433465782296,,,,,,63137.329547227506,,,,29747.397341512973,16.38,,3.866352,92.668437,,7.302499999999999,,,,1.24146,,,,,,30.1,,,,13.362298,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,559,IDAHO,ADAMS,17.416,,,,,,13.068,,,,,,,,,,21.776,,,,,19.054000000000002,17.416,,,,,,27.588,,,,,,,21.776,1230.0477787643802,,,,,,,570.5815571953999,,,,,,,,,,544.3256604119482,,,3.073924,,,,,,,0.926376,,,,,,,,,,8.166,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,560,IDAHO,BANNOCK,687.932,,,,,,20.328,,,,,,,,,,3691.032,,,,,3378.002,740.1800000000001,,,,,,26.136,,,,,,,4121.108,28210.54711013953,,,,,,,1126.5328180524562,,,,,,,,,,68204.00524961713,,,1.722007,,,,,,,1.420056,,,,,,,,,,5.901296,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,561,IDAHO,BEAR LAKE,346.14300000000003,,,,,,15.972,,,,,,,,,,838.3760000000001,,,,,650.558,365.73600000000005,,,,,,23.232,,,,,,,979.9200000000001,12859.986246302995,,,,,,,680.3087797329766,,,,,,,,,,9743.429321373875,,,1.576148,,,,,,,1.036728,,,,,,,,,,3.595762,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,562,IDAHO,BENEWAH,302.603,,,,,,24.684,,,,,,,,,,1595.092,,,,,1630.478,304.78000000000003,,,,,,33.396,,,,,,,1725.748,14222.835643659635,,,,,,,1119.2176698832843,,,,,,,,,,35925.49358718858,,,2.0398490000000002,,,,,,,1.136916,,,,,,,,,,6.472916000000001,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,563,IDAHO,BINGHAM,857.738,,50.8,,,,21.78,,,,,,5900.0,,,,6031.952,,5.08,,,4567.5160000000005,890.393,,,50.8,,,47.916,,,,,5900.0,,6472.916,57037.20664751858,,,17.344966256075427,,,,1514.235671018561,,,,,,116161.75349598135,,,,210817.32827754755,16.25,,2.843162,,,5.262879999999999,,,,1.457808,,,,,,21.6,,,,11.184698,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,564,IDAHO,BLAINE,431.04600000000005,,,,,,13.068,,,,,,,,,,304.86400000000003,,,,,195.984,452.81600000000003,,,,,,21.78,,,,,,,321.196,28650.316404494228,,,,,,,826.6117431164126,,,,,,,,,,6967.368453272937,,,2.8257460000000005,,,,,,,1.45926,,,,,,,,,,7.3085700000000005,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,565,IDAHO,BOISE,13.062000000000001,,,,,,,,,,,,,,,,10.888,,,,,8.166,13.062000000000001,,,,,,,,,,,,,10.888,853.4136801338707,,,,,,,,,,,,,,,,,244.9465471853767,,,2.843162,,,,,,,,,,,,,,,,,7.3494,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,566,IDAHO,BONNER,17.416,,,,,,18.876,,,,,,,,,,27.220000000000002,,,,,19.054000000000002,17.416,,,,,,29.04,,,,,,,27.220000000000002,783.7472572657996,,,,,,,760.7754095938665,,,,,,,,,,408.2442453089612,,,1.9593,,,,,,,0.95832,,,,,,,,,,4.992148,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,567,IDAHO,BONNEVILLE,1767.7240000000002,,12.7,,,,20.328,,,,,,,,,,4719.948,,2.54,,,4461.358,1802.556,,,12.7,,,30.492,,,,,,,5471.22,94543.86705911634,,,5.897288527065644,,,,1104.5873735449406,,,,,,,,,,100128.70523277788,,,2.3054430000000004,,,5.08,,,,1.3053480000000002,,,,,,,,,,6.829498,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,568,IDAHO,BOUNDARY,320.019,,,,,,15.972,,,,,,,,,,609.7280000000001,,,,,688.666,333.081,,,,,,27.588,,,,,,,745.828,23976.134845189586,,,,,,,804.6662986088973,,,,,,,,,,18779.235284212213,,,3.1980130000000004,,,,,,,1.145628,,,,,,,,,,8.72401,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,569,IDAHO,BUTTE,457.17,,,,,,18.876,,,,,,,,,,381.08000000000004,,,,,247.702,481.117,,,,,,30.492,,,,,,,435.52000000000004,29364.397238891957,,,,,,,1082.6419290374254,,,,,,,,,,11185.892321465537,,,2.725604,,,,,,,1.337292,,,,,,,,,,7.147972000000001,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,570,IDAHO,CAMAS,372.267,,,,,,7.26,,,,,,,,,,402.856,,,,,285.81,378.798,,,,,,13.068,,,,,,,479.072,12004.395490454497,,,,,,,329.1816676127307,,,,,,,,,,3592.549358718858,,,1.3911030000000002,,,,,,,1.0164,,,,,,,,,,3.3262840000000002,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,571,IDAHO,CANYON,622.6220000000001,444.5182,1046.48,,,,18.876,,,,,,29000.0,,,,1273.896,,530.86,,,1194.958,633.5070000000001,784.7107,,1054.1,,,46.464,,,,,29500.0,,1344.6680000000001,61090.921628154465,10124.581342632957,,1107.6495451129765,,,,1294.7812259434074,,,,,,755096.9513527008,,,,58433.35964522264,15.96,,4.234265000000001,107.72762499999999,,7.244079999999999,,,,1.391016,,,,,,28.6,,,,13.985636,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,572,IDAHO,CARIBOU,2429.532,,,,,,21.78,,,,,,,,,,2270.148,,,,,2193.9320000000002,2464.364,,,,,,27.588,,,,,,,2585.9,129300.88084313994,,,,,,,943.6541138231613,,,,,,,,,,41395.96647432866,,,2.301089,,,,,,,1.1165880000000001,,,,,,,,,,5.473942,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,573,IDAHO,CASSIA,1238.713,580.5952,162.56,,,,14.52,,,,,,22600.0,,,,4997.592000000001,,12.7,,,4722.67,1332.324,1124.9032,,165.1,,,31.944,,,,,22700.0,,5585.544,95730.37332358815,14958.491368788144,,65.5639724479651,,,,1024.120743684051,,,,,,399049.7884803124,,,,151376.96616056282,16.6,,3.245907,117.38909199999999,,5.971539999999999,,,,1.478136,,,,,,19.4,,,,9.448062,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,574,IDAHO,CLARK,311.31100000000004,,,,,,,,,,,,,,,,1197.68,,,,,966.3100000000001,313.488,,,,,,,,,,,,,1322.892,15069.718096649623,,,,,,,,,,,,,,,,,28985.341416936248,,,2.1008050000000003,,,,,,,,,,,,,,,,,7.558994,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,575,IDAHO,CLEARWATER,171.983,,,,,,5.808,,,,,,,,,,446.408,,,,,484.516,171.983,,,,,,7.26,,,,,,,500.848,7082.0272996823505,,,,,,,256.03018592101273,,,,,,,,,,11648.569132815692,,,1.793848,,,,,,,1.1441759999999999,,,,,,,,,,7.188802000000001,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,576,IDAHO,CUSTER,113.20400000000001,,,,,,10.164,,,,,,,,,,10.888,,,,,5.444,117.558,,,,,,24.684,,,,,,,10.888,6801.184532495439,,,,,,,534.0058163495409,,,,,,,,,,326.59539624716894,,,2.56886,,,,,,,1.0686719999999998,,,,,,,,,,6.5328,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,577,IDAHO,ELMORE,372.267,222.2591,114.3,,,,,,,,,,6700.0,,,,1181.348,,55.879999999999995,,,1053.414,378.798,449.05409999999995,,114.3,,,,,,,,6800.0,,1295.672,23904.29134660689,5795.048648648649,,116.90507256594834,,,,,,,,,,135476.49211648962,,,,41831.42700265822,16.22,,2.771321,107.636907,,7.0358,,,,,,,,,,22.2,,,,11.048598,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
1985,578,IDAHO,FRANKLIN,550.7810000000001,,88.89999999999999,,,,,,,,,,,,,,1448.104,,10.16,,,1518.876,572.551,,,88.89999999999999,,,,,,,,,,1616.8680000000002,24738.111345309113,,,35.38373116239387,,,,,,,,,,,,,,28005.555228194735,,,1.917937,,,5.588,,,,,,,,,,,,,,6.11089,"种类：PRODUCTION_BEANS,FAO总量：1011400.0,国家总量：1300669.325; 种类：PRODUCTION_CORN,FAO总量：3109600.0,国家总量：227685193.6; 种类：PRODUCTION_RYE,FAO总量：518200.0,国家总量：355244.4; 种类：PRODUCTION_COTTON,FAO总量：7713000.0,国家总量：2923694.6725000003; 种类：PRODUCTION_SOYBEANS,FAO总量：57128000.0,国家总量：2935436.33646594; 种类：PRODUCTION_SUNFLOWER,FAO总量：1430000.0,国家总量：2859285.7439999995; 种类：PRODUCTION_WHEAT,FAO总量：65975008.0,国家总量：131968036.664; "
