year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1970,-27,OREGON,OTHER (COMBINED) COUNTIES,4.354,,,,,,,,,,,,,,,,,11.973500000000001,,,,,,,,,,,,,104.0385466729876,,,,,,,,,,,,,,,,0.9252250000000001,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,180,ARKANSAS,SALINE,,,5.08,,,,,,,,,1.3581391779999998,,,,,,,,,,,,,,,,,,,,,2.7699073224896953,,,,,,,,,658.8921738258255,,,,,,,0.635,,,,,,,,,0.025928111580000003,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,181,ARKANSAS,SCOTT,,,7.62,,,,,,,,,1.481606376,,,,,,,,,,,,,,,,,,,,,3.8224721050357795,,,,,,,,,716.1871454628538,,,,,,,0.5841999999999999,,,,,,,,,0.025928111580000003,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,182,ARKANSAS,SEARCY,,,10.16,13.062000000000001,,,,,,,,0.6173359900000001,,,,,,,,,,,,,,,,,,,,,5.539814644979391,24.038850290758866,,,,,,,,329.4460869129127,,,,,,,0.635,69.664,,,,,,,,0.028397455540000005,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,183,ARKANSAS,SEBASTIAN,,,2.54,,,,,,,,,4.32135193,,,,,,,,,,,,,,,,,,,,,1.4957499541444355,,,,,,,,,2320.4463512996463,,,,,,,0.6858,,,,,,,,,0.028397455540000005,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,184,ARKANSAS,SEVIER,,,3.302,30.478,,,,,,,,1.7285407720000001,,,,,,,,,,,,,,,,,,,,,1.717342539943611,42.06798800882802,,,,,,,,888.0720603739387,,,,,,,0.6095999999999999,52.248000000000005,,,,,,,,0.02716278356,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,185,ARKANSAS,SHARP,,,8.889999999999999,21.77,,,,,,,,0.8025367870000001,,,,,,,,,,,,,,,,,,,,,5.429018352079803,36.058275436138295,,,,,,,,429.7122872777123,,,,,,,0.7111999999999999,62.6976,,,,,,,,0.028397455540000005,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,186,ARKANSAS,STONE,,,5.08,,,,,,,,,0.493868792,,,,,,,,,,,,,,,,,,,,,2.6591110295901075,,,,,,,,,257.8273723666274,,,,,,,0.6095999999999999,,,,,,,,,0.028397455540000005,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,187,ARKANSAS,UNION,,,5.842,4.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54831473669052,3.0048562863448582,,,,,,,,,,,,,,,0.508,26.124000000000002,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,188,ARKANSAS,VAN BUREN,,,11.43,3.2655000000000003,,,,,,,,0.061733599,,,,,,,,,,,,,,,,,,,,,6.980166452674034,6.0097125726897165,,,,,,,,31.512234400365568,,,,,,,0.7111999999999999,69.664,,,,,,,,0.02716278356,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,189,ARKANSAS,WASHINGTON,,,2.54,,,,,,,,,0.740803188,,,,,,,,,,,,,,,,,,,,,1.6619443934938174,,,,,,,,,346.6345784040213,,,,,,,0.762,,,,,,,,,0.024693439600000002,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,190,ARKANSAS,WHITE,,,33.019999999999996,1632.75,,,,,52.61644,,,113.58982215999998,,,,,,,,,,,,,,,,,,,,,25.20615663465623,1562.5252688993264,,,,,2424.1578311914905,,,55604.76997373597,,,,,,,0.889,36.3559,,,,,208.787477,,,0.025928111580000003,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,191,ARKANSAS,WOODRUFF,,,17.779999999999998,6574.54,,,,,920.7877,,,202.115803126,,,,,,,,,,,,,,,,,,,,,15.511481005942292,12620.396402648405,,,,,43312.5278415693,,,98490.05624405167,,,,,,,1.016,72.7118,,,,,213.1873,,,0.025928111580000003,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,192,ARKANSAS,YELL,,,13.969999999999999,674.87,,,,,,,,18.890481293999997,,,,,,,,,,,,,,,,,,,,,7.921934942320529,1562.5252688993264,,,,,,,,9339.080376835613,,,,,,,0.6604,87.73310000000001,,,,,,,,0.025928111580000003,,,,,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,193,CALIFORNIA,ALAMEDA,124.08900000000001,,5.08,,,,,,,,,,,,,65.328,,152.39000000000001,,7.62,,,,,,,,,,76.21600000000001,6218.667676135395,,6.536981281075682,,,,,,,,,,,,,1022.089756643471,1.003597,,1.4986,,,,,,,,,,,,,1.5787600000000002,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,195,CALIFORNIA,AMADOR,2.177,,,,,,,,,,,,,,,5.444,,4.354,,3.81,,,,,,,,,,5.444,94.58049697544327,,,,,,,,,,,,,,,82.23710685637124,0.8708,,,,,,,,,,,,,,,1.5243200000000001,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,196,CALIFORNIA,BUTTE,248.17800000000003,,71.11999999999999,,,,,,2626.2861,,,,,,,1154.1280000000002,,311.31100000000004,,83.82,,,,,2630.8219999999997,,,,,1279.3400000000001,12153.593861344461,,142.70562525466912,,,,,,147192.68449167206,,,,,,,26204.26669187658,0.9818270000000001,,2.3367999999999998,,,,,,254.01039999999998,,,,,,,2.2919240000000003,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,197,CALIFORNIA,CALAVERAS,2.177,,,,,,,,,,,,,,,10.888,,4.354,,,,,,,,,,,,10.888,94.58049697544327,,,,,,,,,,,,,,,167.41125324332717,0.8708,,,,,,,,,,,,,,,1.5515400000000001,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,198,CALIFORNIA,COLUSA,435.40000000000003,,33.019999999999996,,,,,,3737.5815999999995,,,,,,,1540.652,,496.35600000000005,,35.559999999999995,,,,,3760.2610999999997,,,,,1567.872,21256.966695230876,,57.61407230778567,,,,,,213216.93823108973,,,,,,,34486.71816812539,0.97965,,2.032,,,,,,258.5463,,,,,,,2.2592600000000003,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,199,CALIFORNIA,CONTRA COSTA,269.94800000000004,,177.79999999999998,,,,,,,,,,,,,130.656,,322.196,,210.82,,,,,,,,,,157.876,16386.071100995545,,290.840268861418,,,,,,,,,,,,,3063.332230399829,1.216943,,1.905,,,,,,,,,,,,,2.36814,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,201,CALIFORNIA,EL DORADO,,,,,,,,,,,,,,,,5.444,,,,,,,,,,,,,,5.444,,,,,,,,,,,,,,,,41.11855342818562,,,,,,,,,,,,,,,,0.7621600000000001,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,202,CALIFORNIA,FRESNO,3829.3430000000003,,533.4,37226.700000000004,,,,,680.385,,,,,,,2885.32,,4171.1320000000005,,800.1,37357.32,,,,684.9209,,,,,2945.204,257968.30550052153,,942.3224711109945,185099.1472388433,,,,,34728.10376145112,,,,,,,89335.93140179443,1.3497400000000002,,2.0574,188.3105,,,,,231.33089999999999,,,,,,,3.124856,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
1970,203,CALIFORNIA,GLENN,465.87800000000004,,152.4,,,,,,2023.0113999999999,,,,,,,435.52000000000004,,518.126,,177.79999999999998,,,,,2036.6191,,,,,446.408,20240.226352744863,,282.53054689394895,,,,,,119455.59769657842,,,,,,,9771.530518255253,0.8708,,2.159,,,,,,267.61809999999997,,,,,,,2.264704,"种类：PRODUCTION_BEANS,FAO总量：789201.0,国家总量：488593.08670999995; 种类：PRODUCTION_CORN,FAO总量：2307231.0,国家总量：105786332.49599999; 种类：PRODUCTION_OATS,FAO总量：13284977.0,国家总量：10475308.8; 种类：PRODUCTION_RYE,FAO总量：935773.0,国家总量：322554.6; 种类：PRODUCTION_COTTON,FAO总量：5909491.0,国家总量：2140695.0418000002; 种类：PRODUCTION_SOYBEANS,FAO总量：30675152.0,国家总量：1322061.939277202; 种类：PRODUCTION_SUGARBEETS,FAO总量：22969008.0,国家总量：7210290.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：85785.0,国家总量：49950.432; 种类：PRODUCTION_TOBACCO,FAO总量：864752.0,国家总量：562007.99592; 种类：PRODUCTION_WHEAT,FAO总量：36784000.0,国家总量：68181614.144; "
