year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_SOYBEANS","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1973,-30,MISSOURI,OTHER (COMBINED) COUNTIES,34.28775,,,97.965,,,,,,,,,,,,,,,,,,,,47.894000000000005,,,119.735,,,,,,,,,,1114.8511169362364,,,113.69428307905665,,,,,,,,,,,,,,4.911312000000001,,,48.87365,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,760,INDIANA,MORGAN,,,1061.72,,,7400.0,20.328,,,,2.54,44.942060072000004,,,,,277.644,,1069.34,,,,,,,1112.52,,,,,,5.08,,,,299.42,,,2098.2448214815145,,,19300.0,893.3444203450496,,,,154.17958513236488,30276.500076957316,,,,,4863.897497474712,,,5.5499,,,2.61,0.5924159999999999,,,,1.5493999999999999,0.037657495390000004,,,,,3.6420360000000005,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,761,INDIANA,NEWTON,,,2639.06,,,3500.0,18.876,,,,2.54,79.265941116,,,,,125.212,,2639.06,,,,,,,2677.16,,,,,,5.08,,,,130.656,,,5405.14019143703,,,7700.0,1361.1377332752943,,,,179.45492695734274,58738.20859138619,,,,,3081.4754331827367,,,5.770879999999999,,,2.2,0.971388,,,,1.8034,0.041484978528000004,,,,,5.204464,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,762,INDIANA,NOBLE,2.177,,1518.9199999999998,,,19900.0,76.956,,,,7.62,43.213519299999994,,,,,446.408,,1521.46,,,,,2.177,,1617.98,,,,,,12.7,,,,457.296,93.63007427394174,,2428.7466513843106,,,53800.0,4422.915370079606,,,,500.4517681345614,27170.10010506177,,,,,7607.564126485007,0.93611,,4.50342,,,2.7,0.7739159999999999,,,,1.6764,0.03518815143,,,,,3.636592,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,763,INDIANA,OHIO,,,121.92,,,5300.0,2.904,,,,2.54,1.7285407720000001,,,,0.1310904,32.664,,121.92,,,,,,,127.0,,,,,,2.54,,,,32.664,,,188.39382602161052,,,11000.0,95.43609394229077,,,,144.06944840237375,738.4512213892025,,,,261.54161424941907,541.0433692843129,,,4.35356,,,2.08,0.44286,,,,1.4478,0.023952636411999996,,,,0.89586,3.5712639999999998,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,764,INDIANA,ORANGE,4.354,,487.68,,,13500.0,13.068,,,,2.54,14.322194968,,,,0.0122472,174.208,,490.21999999999997,,,,,6.531000000000001,,515.62,,,,,,5.08,,,,223.204,213.3894716010765,,806.0875078402179,,,26800.0,486.5676264926627,,,,189.5650636873339,8684.295360027265,,,,18.56367924483258,3216.0496722433013,1.06673,,4.64566,,,1.99,0.5023920000000001,,,,1.905,0.033953479450000004,,,,0.6804,3.549488,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,765,INDIANA,OWEN,,,596.9,,,13200.0,18.876,,,,2.54,22.100628441999998,,,,0.0027216000000000002,114.324,,607.06,,,,,,,640.0799999999999,,,,,,5.08,,,,119.768,,,911.5239553074765,,,22000.0,766.6178037987291,,,,154.17958513236488,12902.459532390681,,,,5.317004425680444,2002.1351076561627,,,4.2672,,,1.67,0.547404,,,,1.5493999999999999,0.03271880747,,,,0.877716,3.6910320000000008,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,766,INDIANA,PARKE,,,1460.5,,,9800.0,17.424,,,,20.32,58.39998465400001,,,,,555.288,,1465.58,,,,,,,1493.52,,,,,,33.019999999999996,,,,560.732,,,2518.9834025601535,,,24500.0,844.8441103088035,,,,1524.1031120461644,35407.50985509706,,,,,9988.704233944396,,,4.85394,,,2.5,0.6534,,,,1.91516,0.033953479450000004,,,,,3.86524,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,767,INDIANA,PERRY,4.354,,238.76,,,11000.0,10.164,,,,10.16,9.753908642,,,,0.0031752,179.65200000000002,,241.29999999999998,,,,,6.531000000000001,,254.0,,,,,,17.779999999999998,,,,201.428,178.55037419681915,,308.8468409093037,,,17200.0,400.5186893315809,,,,760.7877889318332,3724.955054018598,,,,4.812805730141781,2381.1401074593873,0.8925700000000001,,3.62712,,,1.56,0.531432,,,,1.91008,0.021359825254,,,,0.6804,2.705668,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,768,INDIANA,PIKE,2.177,,894.0799999999999,,,4600.0,8.712,,,,2.54,30.496397906,,,,,386.524,,894.0799999999999,,,,,2.177,,914.4,,,,,,5.08,,,,430.076,69.67819480851477,,1413.5717551016394,,,11000.0,470.92236519064784,,,,189.5650636873339,16436.67072848587,,,,,5855.35260565561,0.69664,,4.45516,,,2.39,0.728904,,,,1.905,0.030125996312,,,,,3.1030800000000003,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,769,INDIANA,PORTER,,,1612.8999999999999,,,7300.0,42.108,,,,2.54,53.584763932,,,,,495.404,,1615.4399999999998,,,,,,,1656.08,,,,,,2.54,,,,522.624,,,2839.779402300962,,,16700.0,2609.629585176082,,,,118.7941065773959,33690.81513378635,,,,,8912.110321459875,,,4.95808,,,2.29,0.8349,,,,1.1938,0.03518815143,,,,,3.78358,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,770,INDIANA,POSEY,4.354,,1958.34,,,4700.0,7.26,,,,7.62,73.46298281,,,,,1420.884,,1963.4199999999998,,,,,6.531000000000001,,1978.6599999999999,,,,,,10.16,,,,1442.66,165.4857126702226,,3307.2616276974786,,,11200.0,245.63060244163358,,,,606.6082037994684,42890.118910206824,,,,,24215.123791775568,0.82726,,4.754879999999999,,,2.38,0.455928,,,,2.032,0.03271880747,,,,,3.652924,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,771,INDIANA,PULASKI,,,2446.02,,,5500.0,21.78,,,,5.08,103.09511033000001,,,,,353.86,,2446.02,,,,,,,2489.2,,,,,,7.62,,,,370.192,,,4482.445374999719,,,19000.0,1228.1530122081679,,,,381.65766155716557,64820.21274688691,,,,,6198.654235912153,,,5.16636,,,3.45,0.759396,,,,1.9177,0.03518815143,,,,,3.6964760000000005,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,772,INDIANA,PUTNAM,2.177,,1480.82,,,12700.0,43.56,,,,2.54,60.869328614,,,,0.0004536,348.416,,1480.82,,,,,2.177,,1584.96,,,,,,2.54,,,,353.86,97.98496144947391,,2926.4909227104226,,,41000.0,1816.4148371639274,,,,179.45492695734274,50574.37147226422,,,,0.6417074306855708,6267.3145619634615,0.97965,,5.567679999999999,,,3.23,0.5619240000000001,,,,1.8034,0.046423666448,,,,0.63504,3.854352000000001,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,773,INDIANA,RANDOLPH,2.177,,1668.78,,,12400.0,142.296,,,,2.54,115.688764526,,,,,582.508,,1671.32,,,,,2.177,,1701.8,,,,,,5.08,,,,620.616,76.21052557181305,,2848.249112583829,,,29700.0,7699.0330867215225,,,,179.45492695734274,80532.05681526382,,,,,10754.953472677002,0.76195,,4.80568,,,2.4,0.728904,,,,1.8034,0.03889216737,,,,,3.86524,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,774,INDIANA,RIPLEY,2.177,,751.8399999999999,,,13300.0,20.328,,,,2.54,49.880747992,,,,0.127008,424.632,,756.92,,,,,2.177,,784.86,,,,,,5.08,,,,451.85200000000003,82.7428563351113,,1080.5976854406013,,,33200.0,755.6661208873187,,,,189.5650636873339,28001.19834315663,,,,214.2386093588827,4284.404345601666,0.82726,,4.03606,,,2.5,0.50094,,,,1.905,0.031360668292,,,,0.7575120000000001,2.112272,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,775,INDIANA,RUSH,,,2301.24,,,10000.0,46.464,,,,2.54,83.95769464,,,,0.004536,620.616,,2306.3199999999997,,,,,,,2321.56,,,,,,2.54,,,,631.504,,,4795.916219901291,,,20800.0,2304.5469897867915,,,,189.5650636873339,64100.83591129005,,,,6.646255532100554,10282.570429443997,,,5.8674,,,2.08,0.66792,,,,1.905,0.042719650508,,,,0.6577200000000001,3.544044,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,776,INDIANA,ST. JOSEPH,2.177,,1704.34,,,10800.0,34.848,,,,10.16,50.251149586000004,,,,,457.296,,1704.34,,,,,2.177,,1765.3,,,,,,15.24,,,,489.96000000000004,102.33984862500608,,2694.6039898308463,,,30400.0,2002.5934466579045,,,,619.2458747119573,28211.016586872385,,,,,7577.353583022433,1.02319,,4.45516,,,2.81,0.7739159999999999,,,,1.55448,0.031360668292,,,,,3.4569400000000003,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,777,INDIANA,SCOTT,2.177,,309.88,,,3700.0,5.808,,,,2.54,19.260882887999998,,,,0.054432,114.324,,309.88,,,,,2.177,,322.58,,,,,,2.54,,,,141.544,84.92029992287739,,473.2050026146698,,,8100.0,236.24344566042467,,,,144.06944840237375,8654.32132521073,,,,103.63575005571968,1895.0249990161212,0.8490300000000001,,4.30276,,,2.19,0.548856,,,,1.4478,0.025187308392,,,,0.855036,3.233736,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,778,INDIANA,SHELBY,2.177,,2354.58,,,7300.0,29.04,,,,5.08,84.204629036,,,,0.0031752,702.2760000000001,,2354.58,,,,,2.177,,2390.14,,,,,,7.62,,,,718.6080000000001,93.63007427394174,,4061.020060654901,,,19800.0,1375.2184684471079,,,,381.65766155716557,56724.49843416618,,,,4.996150710337658,12301.184015352474,0.93611,,4.86156,,,2.71,0.63888,,,,1.9177,0.037657495390000004,,,,0.7053480000000001,3.734584,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,779,INDIANA,SPENCER,17.416,,904.24,,,17000.0,11.616,,,,25.4,63.58560697,,,,0.13335840000000002,805.712,,904.24,,,,,19.593,,967.74,,,,,,45.72,,,,827.488,733.7984890771713,,1543.3185601916139,,,33600.0,628.939504340998,,,,2022.027345998228,34268.49653206868,,,,282.90130444223877,12205.059558880643,0.916517,,4.81076,,,1.98,0.730356,,,,2.032,0.030125996312,,,,0.9525600000000001,3.2228480000000004,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,780,INDIANA,STARKE,,,1775.46,,,2900.0,10.164,,,,2.54,43.830855289999995,,,,,87.104,,1783.08,,,,,,,1805.9399999999998,,,,,,2.54,,,,97.992,,,3189.784456963225,,,10300.0,538.1969887893118,,,,154.17958513236488,21652.152786563118,,,,,1194.689673292772,,,5.05206,,,3.55,0.712932,,,,1.5493999999999999,0.027656652352000002,,,,,2.798216,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
1973,781,INDIANA,STEUBEN,2.177,,1041.3999999999999,,,17400.0,52.272,,,,5.08,21.359825254,,,,,419.18800000000005,,1051.56,,,,,2.177,,1099.82,,,,,,7.62,,,,430.076,93.63007427394174,,1627.740969713813,,,56100.0,2946.0027031694017,,,,285.6113626222497,14390.261624193285,,,,,6945.678583350393,0.93611,,4.384040000000001,,,3.22,0.759396,,,,1.4351,0.037657495390000004,,,,,3.527712,"种类：PRODUCTION_BEANS,FAO总量：738172.0,国家总量：497821.82884999993; 种类：PRODUCTION_CORN,FAO总量：2626200.0,国家总量：145701722.82; 种类：PRODUCTION_RYE,FAO总量：626820.0,国家总量：398881.6; 种类：PRODUCTION_COTTON,FAO总量：7375156.0,国家总量：2824366.2173999995; 种类：PRODUCTION_SOYBEANS,FAO总量：42117936.0,国家总量：1908385.685417958; 种类：PRODUCTION_SUGARBEETS,FAO总量：22288000.0,国家总量：11782200.0; 种类：PRODUCTION_SUGARCANE,FAO总量：23429744.0,国家总量：620000.0; 种类：PRODUCTION_WHEAT,FAO总量：46560784.0,国家总量：92293804.3968; "
