year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_FLAXSEED","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1974,-32,IDAHO,OTHER (COMBINED) COUNTIES,,,88.89999999999999,,,,18.876,,,,,,,,,,,,,,,,,,33.019999999999996,,,26.136,,,,,,,,,,31.852290682934445,,,,981.1504126819165,,,,,,,,,,,,,1.8160999999999998,,,,2.567136,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,190,ARKANSAS,WHITE,,,13.969999999999999,97.965,,,34.848,,353.80019999999996,,160.01999999999998,175.32342115999998,,,,,244.98000000000002,,,,,,,,22.86,108.85000000000001,,41.382,358.3361,,185.42,180.26210908,,,489.96000000000004,,,7.910684034741943,143.06932945334043,,,1773.163396413102,,16256.8942000196,,6049.26241944605,73403.61175509321,,,,,2830.6131515014226,,,0.6985,63.3507,,,1.337292,,228.75450879999997,,0.9652,0.02345876762,,,,,1.8890680000000002,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,191,ARKANSAS,WOODRUFF,,,7.62,7118.79,,,11.616,,1818.8958999999998,,66.03999999999999,221.00628441999996,,,,,653.28,,,,,,,,11.43,7336.49,,15.246,1823.4317999999998,,83.82,224.71030036,,,713.164,,,9.272788570525323,13162.378309707321,,,531.9490189239306,,82487.84445345138,,2693.6147615411405,92674.44484490046,,,,,7838.621034927016,,,1.4986,80.48369,,,1.151436,,225.97400209999998,,1.0413999999999999,0.02345876762,,,,,2.5042400000000002,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,192,ARKANSAS,YELL,,,7.62,522.48,,,,,,,76.2,18.890481293999997,,,,,117.046,,,,,,,,8.889999999999999,522.48,,,,,88.89999999999999,19.384350085999998,,,166.042,,,7.596352218791932,1259.0100991893958,,,,,,,2880.6011521171667,8068.128139438391,,,,,1344.5412469631756,,,1.2268199999999998,105.12733,,,,,,,0.9652,0.023829169214,,,,,2.1340480000000004,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,193,CALIFORNIA,ALAMEDA,111.027,,,,,,,,,,2.54,,,,,,24.498,,,,,,195.93,,,,,174.24,,,5.08,,,,27.220000000000002,4553.555512800676,,,,,,,,,,202.14744927138014,,,,,,538.9051961512324,1.397634,,,,,,,,,,2.032,,,,,,4.551184,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,194,CALIFORNIA,ALPINE,1.0885,,,,,,,,,,,,,,,,,,,,,,3.2655000000000003,,,,,,,,,,,,,32.66539105308951,,,,,,,,,,,,,,,,,0.8708,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,195,CALIFORNIA,AMADOR,1.0885,,2.54,,,,1.452,,,,3.81,,,,,,8.166,,,,,,3.2655000000000003,,2.54,,,18.876,,,11.43,,,,8.166,32.66539105308951,,4.19109087933348,,,,67.9712635291689,,,,265.31852716868644,,,,,,114.31322342601898,0.8708,,2.032,,,,0.71874,,,,1.778,,,,,,3.0486400000000002,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,196,CALIFORNIA,BUTTE,217.70000000000002,,127.0,,,,31.944,,3719.4379999999996,,355.59999999999997,,,,,,1306.56,,,,,,261.24,272.154,127.0,,,94.38,3737.5815999999995,,406.4,,,,1415.44,11759.54077911222,4747.184183168352,303.8540887516773,,,,1625.3997800453433,,196404.17068297422,,21579.24020971983,,,,,,24822.29994393555,2.15523,8.16462,2.9463999999999997,,,,0.971388,,263.07766409999994,,1.5493999999999999,,,,,,3.979564,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,197,CALIFORNIA,CALAVERAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,198,CALIFORNIA,COLUSA,435.40000000000003,,93.97999999999999,,,,7.26,,5488.438999999999,,228.6,,,,,,2667.56,,,,,,478.94,104.3257,93.97999999999999,,,29.04,5533.798,,254.0,,,,2722.0,17857.080442355596,1846.127182343248,179.32630099948128,,,,369.4090409193962,,291216.3757115242,,16601.359271412093,,,,,,69350.02221178485,1.704591,8.2825534,3.1242,,,,0.9075,,264.24792629999996,,1.8541999999999998,,,,,,5.6073200000000005,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,199,CALIFORNIA,CONTRA COSTA,87.08,,139.7,,,,,,,,33.019999999999996,,,,,,114.324,,,,,,152.39000000000001,,144.78,,,43.56,,,38.1,,,,119.768,4355.385473745267,,213.22174848609077,,,,,,,,2463.6720379949456,,,,,,4286.745878475713,1.711122,,1.8796,,,,,,,,1.905,,,,,,7.980904,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,200,CALIFORNIA,DEL NORTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,201,CALIFORNIA,EL DORADO,,,2.54,,,,,,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,,,,3.6672045194167944,,,,,,,,,,,,,,,,,1.778,,,,,,,,,,,,,,,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,202,CALIFORNIA,FRESNO,3875.0600000000004,,566.42,81376.26,,,18.876,,798.3183999999999,,279.4,,,,,,1415.44,,,,,,3962.1400000000003,,581.66,81789.89,,31.944,798.3183999999999,,330.2,,,,1578.76,228701.291226364,,577.3227686281869,420452.14539747685,,,857.0289749329992,,38362.63748652669,,20290.550220614783,,,,,,39628.584121019914,2.540559,,2.4892,225.73313000000002,,,1.03092,,239.49551999999997,,1.8541999999999998,,,,,,5.781528000000001,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,203,CALIFORNIA,GLENN,413.63,,274.32,,,,7.26,,2798.6503,,254.0,,,,,,2123.1600000000003,,,,,,435.40000000000003,154.2206,274.32,,,72.6,2812.258,,279.4,,,,2177.6,14481.656700203013,2725.235364411461,437.96899689034865,,,,265.9745094619653,,154099.9175077277,,18370.149452536672,,,,,,40336.23740889527,1.486891,8.2734816,2.8956,,,,0.5749920000000001,,274.2994807,,1.8465799999999999,,,,,,4.088444,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,204,CALIFORNIA,HUMBOLDT,2.177,,,,,,,,,,2.54,,,,,,2.722,,,,,,4.354,,5.08,,,2.904,,,2.54,,,,2.722,106.70694410675904,,,,,,,,,,126.34215579461261,,,,,,39.465279516125605,1.600095,,,,,,,,,,1.27,,,,,,3.1575200000000003,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,205,CALIFORNIA,IMPERIAL,152.39000000000001,,5.08,14371.0301,,,,,,,635.0,,,,,,5988.400000000001,,,,,,435.40000000000003,,15.24,14806.4301,,14.52,,,723.9,,,,6042.84,10670.694410675904,,6.705745406933567,125554.7821416625,,,,,,,44219.75452811441,,,,,,218555.99621688869,2.057265,,1.6256,552.15251,,,,,,,1.778,,,,,,7.910132000000001,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,207,CALIFORNIA,KERN,1001.4200000000001,,294.64,69272.14,,,11.616,,308.4412,,482.59999999999997,,,,,,3157.52,,,,,,1088.5,,299.71999999999997,69707.54000000001,,101.64,308.4412,,508.0,,,,3402.5,63109.535514568925,,128.24738090760448,422512.343741605,,,458.0672107400513,,12351.606766495335,,33607.01344136695,,,,,,77351.94785160618,2.63417,,2.4383999999999997,266.61719,,,0.627264,,199.57959999999997,,1.778,,,,,,5.14458,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,208,CALIFORNIA,KINGS,2394.7000000000003,,370.84,43191.68,,,18.876,,22.679499999999997,,228.6,,,,,,2286.48,,,,,,2503.55,,388.62,43648.85,,69.696,22.679499999999997,,254.0,,,,2477.02,155705.0306863933,,267.70592991742603,235721.0272073237,,,783.1471667491198,,1316.8992508395763,,15919.111630121186,,,,,,80019.2563982133,2.7691440000000003,,2.7178,238.51211999999998,,,0.7521359999999999,,289.39042,,1.778,,,,,,7.327624,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,209,CALIFORNIA,LAKE,13.062000000000001,,2.54,,,,7.26,,,,,,,,,,27.220000000000002,,,,,,21.77,,2.54,,,36.3,,,,,,,29.942,457.31547474325305,,3.7195931554084636,,,,354.63267928262036,,,,,,,,,,408.2615122357821,1.21912,,1.8034,,,,0.836352,,,,,,,,,,3.119412,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,210,CALIFORNIA,LASSEN,108.85000000000001,,5.08,,,,7.26,,,,,,,,,,195.984,,,,,,130.62,,10.16,,,101.64,,,,,,,250.424,3135.8775410965923,,8.38218175866696,,,,502.3962956503789,,,,,,,,,,2253.6035475415174,1.149456,,2.032,,,,1.058508,,,,,,,,,,2.23204,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,211,CALIFORNIA,LOS ANGELES,228.585,,,,,,2.904,,,,5.08,,,,,,871.0400000000001,,,,,,304.78000000000003,,2.54,,,94.38,,,5.08,,,,1023.4720000000001,8460.336282750182,,,,,,118.21089309420678,,,,353.7580362249153,,,,,,11322.45260600569,1.410696,,,,,,0.5982240000000001,,,,1.778,,,,,,2.618564,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,212,CALIFORNIA,MADERA,544.25,,330.2,10993.85,,,7.26,,18.1436,,63.5,,,,,,462.74,,,,,,587.7900000000001,,337.82,11211.550000000001,,58.08,18.1436,,76.2,,,,517.1800000000001,24499.043289817128,,419.109087933348,52248.91911635992,,,391.5735833745599,,726.5651039114903,,4295.633297016829,,,,,,9253.927610677727,1.8874590000000002,,2.9718,207.48987,,,0.865392,,199.57959999999997,,1.7271999999999998,,,,,,4.126552,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,213,CALIFORNIA,MARIN,4.354,,,,,,,,,,,,,,,,5.444,,,,,,10.885,,,,,58.08,,,,,,,8.166,158.97156979170228,,,,,,,,,,,,,,,,78.93055903225121,1.1124470000000002,,,,,,,,,,,,,,,,2.629452,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
1974,214,CALIFORNIA,MARIPOSA,2.177,,,,,,,,,,,,,,,,2.722,,,,,,4.354,,2.54,,,,,,,,,,2.722,65.33078210617902,,,,,,,,,,,,,,,,29.939177563957355,0.97965,,,,,,,,,,,,,,,,2.39536,"种类：PRODUCTION_CORN,FAO总量：2508265.0,国家总量：121610211.44; 种类：PRODUCTION_RYE,FAO总量：444670.0,国家总量：313029.6; 种类：PRODUCTION_COTTON,FAO总量：6603817.0,国家总量：2512157.858; 种类：PRODUCTION_SOYBEANS,FAO总量：33102464.0,国家总量：1499446.0279718218; 种类：PRODUCTION_SUGARBEETS,FAO总量：20069536.0,国家总量：11970300.0; 种类：PRODUCTION_SUGARCANE,FAO总量：22806512.0,国家总量：898000.0; 种类：PRODUCTION_SUNFLOWER,FAO总量：290000.0,国家总量：230729.9904; 种类：PRODUCTION_WHEAT,FAO总量：48496688.0,国家总量：97002519.7916; "
