year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1983,-39,WASHINGTON,OTHER (COMBINED) COUNTIES,23.947000000000003,,,,,,23.232,,,,,,,,,,54.440000000000005,,,,,70.772,23.947000000000003,,,,,,47.916,,,,,,,70.772,1665.6028936724135,,,,,,,1676.6855794775286,,,,,,,,,,2014.0134510810756,,,3.02603,,,,,,,4.926636,,,,,,,,,,10.430704,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,775,INDIANA,RUSH,,,2639.06,,,10100.0,10.164,,,,,67.660024504,,,,0.005896800000000001,734.94,,2654.2999999999997,,,,,,,2697.48,,,,,,2.54,68.277360494,,,794.8240000000001,,,,5237.942565834853,,,25700.0,622.3505426008295,,,,,56595.695534078404,,,,9.60452134071471,22075.22040772784,,,,,,4.03098,,,2.54,0.881364,,,,,0.046794068042,,,,0.732564,6.298708,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,776,INDIANA,ST. JOSEPH,,,1297.94,,,7900.0,13.068,,,,5.08,48.893010407999995,,,,,762.1600000000001,,1313.1799999999998,,,,,,,1353.82,,,,,,10.16,49.3868792,,,805.712,,,,2672.737802401958,,,22200.0,761.4641932998383,,,,262.613838467339,29058.535283354417,,,,,17579.071460179282,,,,,,4.168139999999999,,,2.81,0.839256,,,,1.3208,0.033336143459999995,,,,,4.883268,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,777,INDIANA,SCOTT,,,421.64,,,4900.0,1.452,,,,,9.013105454,,,,0.092988,81.66,,424.18,,,,,,,444.5,,,,,,2.54,9.383507048,,,108.88000000000001,,,,439.32030593548393,,,9000.0,71.75335667633091,,,,,4166.771332660449,,,,142.87868889710836,1575.8294434810036,,,,,,2.11582,,,1.84,0.71148,,,,,0.025928111580000003,,,,0.69174,3.680144,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,778,INDIANA,SHELBY,,,2588.2599999999998,,,5400.0,10.164,,,,2.54,73.833384404,,,,0.0040824,783.936,,2593.3399999999997,,,,,,,2697.48,,,,,,2.54,74.574187592,,,892.816,,,,4494.9063755277,,,13300.0,541.8110606171927,,,,118.68125392273971,55259.3893784048,,,,7.226258913490116,23547.627538856035,,,,,,3.5331399999999995,,,2.46,0.768108,,,,1.1938,0.041855380122,,,,0.796068,6.146276,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,779,INDIANA,SPENCER,,,911.86,,,13900.0,5.808,,,,2.54,55.066370308,,,,0.201852,626.0600000000001,,919.48,,,,,,,1005.8399999999999,,,,,,10.16,55.683706298000004,,,724.052,,,,1244.2656176762098,,,28100.0,269.441176090712,,,,143.93258454459925,23030.188776598763,,,,289.14182817142097,12089.523986083968,,,,,,2.76606,,,2.02,0.66792,,,,1.4478,0.02345876762,,,,0.644112,3.91968,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,780,INDIANA,STARKE,,,1168.3999999999999,,,3400.0,4.356,,,,,44.324724081999996,,,,,108.88000000000001,,1173.48,,,,,,,1183.6399999999999,,,,,,2.54,44.695125675999996,,,130.656,,,,2261.045313196298,,,9200.0,219.65313268264566,,,,,23416.656137302743,,,,,2335.1669473345446,,,,,,3.9319200000000003,,,2.71,0.726,,,,,0.029632127520000003,,,,,4.284427999999999,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,781,INDIANA,STEUBEN,,,1150.62,,,14100.0,29.04,,,,,23.335300422,,,,,724.052,,1155.7,,,,,,,1239.52,,,,,,2.54,23.45876762,,,822.044,,,,2312.245487319459,,,42000.0,1692.7934758742558,,,,,12328.853126683103,,,,,15145.92548008944,,,,,,4.08432,,,2.98,0.839256,,,,,0.029632127520000003,,,,,4.284427999999999,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,782,INDIANA,SULLIVAN,,,1295.3999999999999,,,4200.0,4.356,,,,2.54,63.83254136600001,,,,0.0018144,1061.5800000000002,,1300.48,,,,,,,1338.58,,,,,,10.16,64.326410158,,,1214.012,,,,2121.1319660874638,,,8100.0,193.29475676072818,,,,123.73152004711162,35127.70580708583,,,,1.9757872472327402,23915.04891168839,,,,,,3.3274,,,1.93,0.63888,,,,1.2446,0.0308667995,,,,0.48988800000000005,4.60018,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,783,INDIANA,SWITZERLAND,,,144.78,,,9000.0,5.808,,,,2.54,4.32135193,,,,0.7371000000000001,54.440000000000005,,152.4,,,,,,,177.79999999999998,,,,,,5.08,4.32135193,,,70.772,,,,140.10344676523218,,,15000.0,257.72634234763757,,,,141.40745148241325,2378.6793891216407,,,,1193.2474370440323,993.3985265467467,,,,,,1.9227799999999997,,,1.67,0.63888,,,,1.4223999999999999,0.0308667995,,,,0.728028,3.5168239999999997,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,784,INDIANA,TIPPECANOE,,,2057.4,,,6400.0,10.164,,,,2.54,93.46466888600001,,,,,669.6120000000001,,2156.46,,,,,,,2169.16,,,,,,2.54,94.32893927199999,,,756.716,,,,3726.1433650547033,,,14600.0,723.3909836348464,,,,136.35718535804136,76125.90525528765,,,,,20112.918112823176,,,,,,3.604259999999999,,,2.28,1.0251119999999998,,,,1.3716,0.045559396062,,,,,6.168052,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,785,INDIANA,TIPTON,,,1544.32,,,2000.0,2.904,,,,2.54,66.301885326,,,,,353.86,,1549.3999999999999,,,,,,,1562.1,,,,,,2.54,66.919221316,,,408.3,,,,3333.3341083845658,,,6500.0,191.83040254284387,,,,148.98285066897114,58381.06587648548,,,,,11577.855703917427,,,,,,4.3865799999999995,,,3.25,0.95106,,,,1.4986,0.049263412002,,,,,6.647124,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,786,INDIANA,UNION,,,800.1,,,3400.0,8.712,,,,,15.803801344,,,,0.0031752,430.076,,802.64,,,,,,,843.28,,,,,,,15.927268541999998,,,462.74,,,,1548.2983348085409,,,7700.0,636.9940847796724,,,,,12176.44346330689,,,,5.579769540796166,12456.945358916326,,,,,,3.934459999999999,,,2.26,1.0527,,,,,0.043090052102,,,,0.791532,6.080948,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,787,INDIANA,VANDERBURGH,,,655.3199999999999,,,3000.0,1.452,,,,,30.743332301999995,,,,,462.74,,657.86,,,,,,,662.9399999999999,,,,,,2.54,31.360668292000003,,,489.96000000000004,,,,959.2428661836658,,,5500.0,67.360294022678,,,,,14887.15819049814,,,,,10176.21120755695,,,,,,2.9743399999999998,,,1.83,0.66792,,,,,0.02716278356,,,,,4.65462,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,788,INDIANA,VERMILLION,,,828.04,,,4300.0,2.904,,,,12.7,41.97884732,,,,,244.98000000000002,,830.5799999999999,,,,,,,835.66,,,,,,35.559999999999995,42.349248914,,,277.644,,,,1684.536421893683,,,8700.0,128.86317117381878,,,,709.5623904742523,34191.47501777479,,,,,6834.0375346818655,,,,,,4.13512,,,2.02,0.63888,,,,1.42748,0.045559396062,,,,,5.716200000000001,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,789,INDIANA,VIGO,,,904.24,,,3200.0,2.904,,,,35.559999999999995,55.436771902,,,,,816.6,,906.78,,,,,,,914.4,,,,,,73.66,55.93064069400001,,,892.816,,,,1682.508692225439,,,5600.0,140.57800491689324,,,,1850.9225345823024,35255.62106027658,,,,,19710.115422606956,,,,,,3.7845999999999997,,,1.75,0.69696,,,,1.33096,0.035558553024,,,,,5.0357,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,790,INDIANA,WABASH,,,1640.84,,,8100.0,23.232,,,,2.54,72.104843632,,,,,805.712,,1645.9199999999998,,,,,,,1846.58,,,,,,2.54,72.84564682,,,936.368,,,,3215.9792538349457,,,20600.0,1354.5276515429816,,,,136.35718535804136,47617.1334005403,,,,,21609.820002140186,,,,,,3.9852599999999994,,,2.54,0.839256,,,,1.3716,0.037040159399999995,,,,,5.433112,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,791,INDIANA,WARREN,,,1290.32,,,3800.0,4.356,,,,,91.11879212400001,,,,,81.66,,1295.3999999999999,,,,,,,1305.56,,,,,,2.54,91.98306251,,,103.436,,,,2368.8951849260247,,,9000.0,270.9055303085963,,,,,70203.70119266903,,,,,2408.6512219010165,,,,,,3.7312599999999994,,,2.37,0.895884,,,,,0.043090052102,,,,,5.748864,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,792,INDIANA,WARRICK,,,718.8199999999999,,,5700.0,1.452,,,,,36.669757806,,,,0.0013608000000000001,250.424,,721.36,,,,,,,741.68,,,,,,2.54,37.410560994,,,299.42,,,,1034.3322304608255,,,11000.0,67.360294022678,,,,,16144.537913351915,,,,2.250202142681732,4969.714272532492,,,,,,2.92608,,,1.93,0.66792,,,,,0.024693439600000002,,,,0.743904,3.9686760000000003,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,793,INDIANA,WASHINGTON,,,924.56,,,22300.0,11.616,,,,2.54,18.5200797,,,,0.14061600000000002,430.076,,937.26,,,,,,,1064.26,,,,,,7.62,18.767014096,,,555.288,,,,1169.8099189203763,,,45000.0,607.7070004219864,,,,136.35718535804136,8153.916990627499,,,,266.54833511278736,8997.741174694644,,,,,,2.55778,,,2.02,0.7535879999999999,,,,1.3716,0.024693439600000002,,,,0.8527680000000001,4.039447999999999,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,794,INDIANA,WAYNE,,,1460.5,,,15100.0,29.04,,,,2.54,52.72049354600001,,,,,571.62,,1465.58,,,,,,,1539.24,,,,,,2.54,53.214362338,,,615.172,,,,2463.945013124961,,,34500.0,1979.8069025795796,,,,118.68125392273971,34814.72167693824,,,,,15943.365941125594,,,,,,3.429,,,2.28,0.9815519999999999,,,,1.1938,0.037040159399999995,,,,,5.857744,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,795,INDIANA,WELLS,,,1432.56,,,7400.0,21.78,,,,,96.798283232,,,,,865.596,,1437.6399999999999,,,,,,,1478.28,,,,,,2.54,98.526824004,,,1001.696,,,,2736.674653503776,,,21400.0,1205.1635213187826,,,,,61793.95369566002,,,,,23678.26624919643,,,,,,3.8836599999999994,,,2.89,0.797148,,,,,0.035805487420000004,,,,,5.55288,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,796,INDIANA,WHITE,,,2473.96,,,7000.0,8.712,,,,2.54,116.923436506,,,,,261.312,,2486.66,,,,,,,2552.7,,,,,,2.54,117.91117409,,,288.53200000000004,,,,4357.844523264835,,,17200.0,533.0249353098869,,,,156.55824985552897,90084.99745986992,,,,,7707.683910083251,,,,,,3.57632,,,2.46,0.881364,,,,1.5748,0.043090052102,,,,,6.1190560000000005,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,797,INDIANA,WHITLEY,,,1041.3999999999999,,,11500.0,34.848,,,,,54.572501516,,,,,1023.4720000000001,,1046.48,,,,,,,1186.18,,,,,,2.54,55.066370308,,,1116.02,,,,1782.7545776992504,,,32300.0,1859.7298567130667,,,,,31233.0945875972,,,,,25254.095692677427,,,,,,3.4772599999999994,,,2.81,0.768108,,,,,0.032101471480000004,,,,,5.155468,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
1983,798,IOWA,ADAIR,,,1927.86,,,56000.0,151.008,,,,2.54,80.50061309600001,,,,,24.498,,,,,,,,,1930.3999999999999,,,588.06,,,10.16,80.50061309600001,,,32.664,,,,3606.1904818676453,,,150400.0,7263.19692070615,,,,154.03311679334303,62324.665916345046,,,,,421.85416880752257,,,,,,2.2555199999999997,,,5.39,0.692604,,,,1.5493999999999999,0.043336986498,,,,,1.872736,"种类：PRODUCTION_BEANS,FAO总量：703970.0,国家总量：943340.1947999999; 种类：PRODUCTION_CORN,FAO总量：2694740.0,国家总量：108016601.34; 种类：PRODUCTION_RYE,FAO总量：686000.0,国家总量：528574.0; 种类：PRODUCTION_COTTON,FAO总量：4482500.0,国家总量：1691550.7700000003; 种类：PRODUCTION_SOYBEANS,FAO总量：44518400.0,国家总量：2019606.04858114; 种类：PRODUCTION_SUNFLOWER,FAO总量：1451000.0,国家总量：2900892.6576; 种类：PRODUCTION_WHEAT,FAO总量：65857904.0,国家总量：131733240.2104; "
