year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1977,-37,KANSAS,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,6.988243406800001,,,,,,,,,,,,,,,,,,,,6.988243406800001,,,,,,,,,,,,,,,5832.23943219479,,,,,,,,,,,,,,,,,,,0.275702253134,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,135,ARKANSAS,CRITTENDEN,,,10.16,8577.380000000001,,,,,431.36409,,39.37,292.987660854,,,,,3293.6200000000003,,,,,,,,11.43,8795.08,,,433.17844999999994,,45.72,298.296750368,,,4159.216,,,9.350908931486911,27387.78445314508,,,,,14781.025788664581,,2196.4283156151805,142345.90546851855,,,,,74028.60784878611,,,,,1.397,140.96075,,,,,170.42737069999998,,1.4249399999999999,0.02716278356,,,,,4.3878639999999995,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,136,ARKANSAS,CROSS,,,15.24,979.65,,,,,2576.8447899999996,,279.4,252.73735430600004,,,,,2232.04,,,,,,,,24.13,1001.4200000000001,,,2585.4629999999997,,322.58,253.23122309800002,,,2667.56,,,13.771338608189813,2659.5575811938406,,,,,118339.16646801612,,15289.160780879922,142326.81913096577,,,,,49724.36269843096,,,,,1.3716,119.75677,,,,,228.45060349999997,,1.39954,0.03148413549,,,,,4.458636,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,137,ARKANSAS,DALLAS,,,7.62,130.62,,,,,4.08231,,2.54,1.6050735740000002,,,,,10.888,,,,,,,,8.889999999999999,161.098,,,4.5359,,5.08,1.7285407720000001,,,16.332,,,5.3555205698515955,200.88147687740712,,,,,122.79621424429038,,116.13299140034286,728.0074466554507,,,,,163.2983996664399,,,,,1.0668,69.664,,,,,148.32393,,1.1683999999999999,0.02531077559,,,,,2.722,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,138,ARKANSAS,DESHA,,,25.4,11842.880000000001,,,30.492,,1040.98905,,43.18,207.05449104599998,,,,,310.308,,,,,,,,33.019999999999996,12038.81,,65.34,1043.2569999999998,,50.8,209.8942366,,,391.968,,,27.627685479393147,36667.94282156614,,,2288.304520294832,,39658.62919297082,,2423.6450379201992,96023.36422795882,,,,,5688.22758838099,,,,,1.651,136.78091,,,1.5841319999999999,,189.5597969,,1.4351,0.025928111580000003,,,,,3.5767080000000004,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,139,ARKANSAS,DREW,,,19.05,4245.15,,,8.712,,364.23276999999996,,12.7,56.547976684,,,,,43.552,,,,,,,,24.13,4310.46,,31.944,369.67584999999997,,15.24,56.918378278,,,73.494,,,17.21417326023727,11996.302281129663,,,650.0366007747315,,14235.264836467733,,709.4210996412248,22636.396337578848,,,,,857.3165982488096,,,,,1.3716,125.06865,,,1.367784,,194.22723799999997,,1.42748,0.022347562838,,,,,3.4133880000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,140,ARKANSAS,FAULKNER,,,16.509999999999998,169.806,,,5.808,,124.28366,,35.559999999999995,25.681177184000003,,,,,136.1,,,,,,,,17.779999999999998,178.514,,16.698,124.73724999999999,,50.8,26.175045976000003,,,217.76000000000002,,,11.051074191757259,209.3694266046215,,,278.16881564684456,,5184.729045870038,,1461.7609134956201,11342.737745642977,,,,,2596.444554696395,,,,,1.016,55.77474,,,0.92928,,207.54010449999998,,1.0515599999999998,0.024693439600000002,,,,,3.3807240000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,141,ARKANSAS,FRANKLIN,,,7.62,,,,7.986,,,,20.32,4.444819128,,,,,76.21600000000001,,,,,,,,8.889999999999999,,,39.93,,,30.48,4.691753524,,,92.548,,,5.3555205698515955,,,,434.8217802479623,,,,843.2265027764025,1935.899951780412,,,,,1113.150757726232,,,,,1.0668,,,,0.940896,,,,1.0617199999999998,0.024323038005999997,,,,,2.901652,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,142,ARKANSAS,FULTON,,,6.35,,,,,,,,7.62,0.246934396,,,,,21.776,,,,,,,,8.889999999999999,,,,,,17.779999999999998,0.246934396,,,38.108000000000004,,,4.675454465743456,,,,,,,,310.52952048352546,103.61154671500796,,,,,293.9371193995919,,,,,1.1176,,,,,,,,1.0413999999999999,0.02345876762,,,,,2.308256,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,143,ARKANSAS,GARLAND,,,5.08,,,,,,,,3.81,,,,,,1.0888,,,,,,,,5.08,,,,,,5.08,,,,1.0888,,,4.335421413689386,,,,,,,,151.47781487001245,,,,,,16.32983996664399,,,,,1.2953999999999999,,,,,,,,1.016,,,,,,3.2664,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,144,ARKANSAS,GRANT,,,7.62,,,,1.452,,,,7.62,0.123467198,,,,,,,,,,,,,7.62,,,7.26,,,12.7,0.123467198,,,2.722,,,5.993082542452974,,,,65.88208791635793,,,,300.4309994921913,51.80577335750398,,,,,,,,,,1.1938,,,,0.78408,,,,1.00838,0.02345876762,,,,,,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,145,ARKANSAS,GREENE,,,22.86,4397.54,,,,,1229.2288999999998,,927.0999999999999,154.3339975,,,,,2095.94,,,,,,,,30.48,4462.85,,,1233.7648,,990.5999999999999,156.926808658,,,2591.344,,,24.099842564332175,10468.471330231074,,,,,50528.368157558005,,51972.03828190127,66603.13820019737,,,,,39817.59311866693,,,,,1.6001999999999998,105.21441,,,,,204.5010515,,1.4325599999999998,0.02407610361,,,,,3.740028,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,146,ARKANSAS,HEMPSTEAD,,,12.7,23.947,,,7.986,,22.679499999999997,,24.13,27.409717956,,,,,24.498,,,,,,,,13.969999999999999,26.124000000000002,,19.602,22.679499999999997,,30.48,27.903586748,,,46.274,,,9.775950246554498,62.244964666238815,,,402.612759488854,,818.6414282952691,,959.3594941767454,13316.810372528917,,,,,381.0295992216932,,,,,1.1683999999999999,114.0748,,,1.022208,,179.62163999999999,,1.016,0.02716278356,,,,,2.5913440000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,147,ARKANSAS,HOT SPRING,,,13.969999999999999,,,,1.452,,38.55515,,8.889999999999999,3.580548742,,,,,27.220000000000002,,,,,,,,17.779999999999998,,,7.26,38.55515,,12.7,3.70401594,,,51.718,,,9.350908931486911,,,,61.48994872193406,,1500.8426185413268,,406.4654699012,1540.540102473145,,,,,326.5967993328798,,,,,1.016,,,,0.731808,,193.69200179999999,,1.1683999999999999,0.02407610361,,,,,1.992504,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,148,ARKANSAS,HOWARD,,,10.16,,,,2.178,,,,13.969999999999999,1.481606376,,,,,10.888,,,,,,,,11.43,,,9.438,,,17.779999999999998,1.481606376,,,19.054000000000002,,,8.330809775324703,,,,109.80347986059654,,,,555.4186545233789,736.1873056066355,,,,,152.41183968867728,,,,,1.2446,,,,0.89298,,,,1.016,0.02778011955,,,,,2.39536,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,149,ARKANSAS,INDEPENDENCE,,,7.62,,,,,,156.03495999999998,,147.32,75.191523582,,,,,914.592,,,,,,,,10.16,,,,156.48854999999998,,157.48,75.93232677,,,1110.576,,,6.248107331493528,,,,,,6753.7917834359705,,8258.06554066351,36607.59542620255,,,,,17908.39116341958,,,,,1.2446,,,,,,215.33731659999998,,1.4325599999999998,0.02716278356,,,,,3.8924600000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,150,ARKANSAS,IZARD,,,13.969999999999999,,,,1.452,,,,5.08,0.185200797,,,,,13.610000000000001,,,,,,,,25.4,,,7.986,,,12.7,0.185200797,,,24.498,,,10.498520482169395,,,,65.88208791635793,,,,207.01968032235033,76.34535021105849,,,,,171.46331964976193,,,,,1.1404599999999998,,,,0.772464,,,,1.0413999999999999,0.023088366026,,,,,2.1340480000000004,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,151,ARKANSAS,JACKSON,,,19.05,3156.65,,,11.616,,2471.15832,,254.0,262.12086135400006,,,,,1954.3960000000002,,,,,,,,26.669999999999998,3221.96,,14.52,2476.6014,,274.32,265.57794289799995,,,2422.58,,,21.03954509584555,7186.464102374845,,,679.3175287375572,,102375.65861625838,,12393.40988661485,127619.43273673546,,,,,34864.208328784924,,,,,1.6764,100.40324,,,1.5158880000000001,,206.1249037,,1.24714,0.02716278356,,,,,3.51138,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,152,ARKANSAS,JEFFERSON,,,31.75,20594.420000000002,,,18.876,,1294.54586,,63.5,142.110744898,,,,,620.616,,,,,,,,40.64,20986.28,,30.492,1301.8032999999998,,76.2,143.83928567,,,789.38,,,30.81549534240005,71977.81368677797,,,1370.3474286602445,,55167.336251231194,,2961.3912807087427,69452.45573486006,,,,,10505.530378540967,,,,,1.4731999999999998,154.43637999999999,,,1.6930319999999999,,211.9444634,,1.19126,0.027286250758,,,,,3.29362,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,153,ARKANSAS,JOHNSON,,,11.43,,,,,,,,8.889999999999999,8.148835068,,,,,27.220000000000002,,,,,,,,12.7,,,,,,12.7,8.272302265999999,,,29.942,,,8.798355221899048,,,,,,,,517.5492008058757,3689.116386984362,,,,,410.96763916054044,,,,,1.1683999999999999,,,,,,,,1.48844,0.02531077559,,,,,3.141188,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,154,ARKANSAS,LAFAYETTE,,,8.889999999999999,2808.33,,,,,203.20832,,52.07,32.471873074,,,,,125.212,,,,,,,,10.16,2823.569,,,206.38344999999998,,66.03999999999999,33.089209063999995,,,195.984,,,6.545636252040838,10072.367009627735,,,,,8072.714084578348,,1858.1278624054858,13984.832186875681,,,,,1940.5293160361944,,,,,1.1176,157.44064,,,,,197.4069039,,0.9118599999999999,0.02407610361,,,,,2.765552,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,155,ARKANSAS,LAWRENCE,,,12.7,1693.7060000000001,,,,,1472.8067299999998,,596.9,146.18516243200003,,,,,1339.2240000000002,,,,,,,,17.779999999999998,1824.326,,,1478.7033999999999,,635.0,148.53103919400002,,,1622.3120000000001,,,10.626032876689672,3423.473056643135,,,,,62762.5095026373,,29124.134539007722,64702.68430387207,,,,,22725.693953579557,,,,,1.27,88.73452,,,,,211.97621469999999,,1.24714,0.024693439600000002,,,,,3.3698360000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,156,ARKANSAS,LEE,,,12.7,8620.92,,,7.26,,826.8945699999999,,24.13,221.253218816,,,,,664.168,,,,,,,,17.779999999999998,8729.77,,7.986,830.0696999999999,,30.48,222.734825192,,,979.9200000000001,,,11.051074191757259,25180.91752406934,,,512.4162393494505,,32563.73681441182,,1221.9210399514334,112380.3555106781,,,,,13281.603172870447,,,,,1.3208,128.94370999999998,,,1.9398719999999998,,195.9191287,,1.29286,0.028397455540000005,,,,,3.652924,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,157,ARKANSAS,LINCOLN,,,35.559999999999995,8359.68,,,4.356,,743.43401,,34.29,92.106529708,,,,,130.656,,,,,,,,45.72,8533.84,,15.972,748.4235,,40.64,93.46466888600001,,,157.876,,,38.8912803286842,24954.57219801029,,,325.01830038736574,,30471.653164323907,,1739.470240757309,44749.281702281856,,,,,2395.043195107786,,,,,1.66116,131.68673,,,1.367784,,203.8478819,,1.2953999999999999,0.02716278356,,,,,3.6474800000000003,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,158,ARKANSAS,LITTLE RIVER,,,12.7,,,,13.068,,26.761809999999997,,43.18,34.57081544,,,,,212.316,,,,,,,,13.969999999999999,,,24.684,27.2154,,55.879999999999995,35.188151430000005,,,381.08000000000004,,,9.775950246554498,,,,751.0558022464804,,1114.2619440685605,,1585.4677956394632,15375.408208577104,,,,,3502.750672845136,,,,,1.1683999999999999,,,,1.266144,,206.8960067,,0.9372599999999999,0.024816906798000003,,,,,2.798216,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,159,ARKANSAS,LOGAN,,,6.35,,,,5.808,,,,27.939999999999998,9.383507048,,,,,108.88000000000001,,,,,,,,6.35,,,20.328,,,40.64,9.506974246,,,146.988,,,5.100495780811043,,,,292.80927962825746,,,,1305.23383812994,4512.555521403637,,,,,1706.468276514297,,,,,1.2191999999999998,,,,0.9336359999999999,,,,1.1938,0.026915849164,,,,,2.972424,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
1977,160,ARKANSAS,LONOKE,,,5.08,9622.34,,,17.424,,2744.2194999999997,,21.59,212.733982154,,,,,653.28,,,,,,,,6.35,9687.65,,20.328,2753.2913,,25.4,214.33905572799998,,,805.712,,,5.100495780811043,30386.860023427496,,,1264.936087994072,,111971.95535905292,,1007.3274688855827,124497.45323703323,,,,,12519.54397442706,,,,,1.524,139.5457,,,1.9413239999999998,,202.9633814,,1.19126,0.03271880747,,,,,3.7781360000000004,"种类：PRODUCTION_CORN,FAO总量：2806230.0,国家总量：167697208.42; 种类：PRODUCTION_RYE,FAO总量：420209.0,国家总量：274294.6; 种类：PRODUCTION_COTTON,FAO总量：8141767.0,国家总量：3132315.9294; 种类：PRODUCTION_SOYBEANS,FAO总量：48097936.0,国家总量：2177977.917324532; 种类：PRODUCTION_SUNFLOWER,FAO总量：1330000.0,国家总量：2503935.5039999997; 种类：PRODUCTION_WHEAT,FAO总量：55671056.0,国家总量：111356839.80360001; "
