year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1965,-26,ARIZONA,OTHER (COMBINED) COUNTIES,8.708,,,45.717,,135400.0,,,,,,,,,,,51.1595,,7.62,50.071,,,,,,,,,,256.90807483245646,,,294.462138625757,,729600.0,,,,,,,,,,,0.5986750000000001,,,159.3564,,14.0,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1182,LOUISIANA,WEST BATON ROUGE,,,7.62,119.735,,,,,,,,,,,,,,,35.559999999999995,123.0005,,,,,,,,,,,,5.738944159501904,377.2796151142512,,,,,,,,,,,,,,,0.9652,77.9366,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1183,LOUISIANA,WEST CARROLL,,,43.18,5964.9800000000005,,,,,69.39927,,,86.4270386,,,193.262,,,,50.8,6117.37,,,,71.21363,,,,,217.76000000000002,,,25.67422387145589,27605.82549616472,,,,,3652.6987524617684,,,38869.66189400448,,,2128.8620259594018,,,,0.762,114.5102,,,,,171.91061,,,0.023582234818,,,1.056136,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1184,LOUISIANA,WEST FELICIANA,,,73.66,217.70000000000002,,,,,,,,0.8025367870000001,,,,,,,83.82,222.054,,,,,,,,,,,,51.34844774291178,276.0582549616472,,,,,,,,360.4964902660101,,,,,,,0.89408,31.3488,,,,,,,,0.023582234818,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1185,LOUISIANA,WINN,,,11.43,60.956,,,,,,,,,,,,,,,15.24,62.0445,,,,,,,,,,,,7.0478261607918125,82.81747648849417,,,,,,,,,,,,,,,0.78994,33.525800000000004,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1202,MARYLAND,ALLEGANY,,,30.48,,,7400.0,,,,,,,,,,,,,50.8,,,,,,,,,,,,,21.646894636717708,,,12000.0,,,,,,,,,,,,,0.9093199999999999,,,1.62,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1203,MARYLAND,ANNE ARUNDEL,,,144.78,,,4800.0,,,,,,,,,,,,,165.1,,,,,,,,,,,,,149.01118168531258,,,8000.0,,,,,,,,,,,,,1.31826,,,1.67,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1204,MARYLAND,BALTIMORE,84.903,,322.58,,,19200.0,,,,,,,,,299.42,,95.78800000000001,,381.0,,,,,,,,,,304.86400000000003,4437.503110742431,,466.1633589209442,,,35000.0,,,,,,,,,5954.643058118326,,1.0601990000000001,,1.85166,,,1.82,,,,,,,,,1.9108440000000002,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1205,MARYLAND,CALVERT,,,139.7,,,2600.0,,,,,,,,,,,,,152.4,,,,,,,,,,,,,143.97702014188985,,,4000.0,,,,,,,,,,,,,1.3208,,,1.54,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1206,MARYLAND,CAROLINE,195.93,,787.4,,,5200.0,,,,,,40.74417534,,,435.52000000000004,,252.532,,825.5,,,,,,,,,,462.74,8991.782619135978,,982.1649171217733,,,8000.0,,,,,,25089.39283061022,,,9132.509560637433,,0.931756,,1.5976599999999999,,,1.54,,,,,,0.032348405876,,,2.0142800000000003,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1207,MARYLAND,CARROLL,293.89500000000004,,990.5999999999999,,,40100.0,,,,,,,,,789.38,,320.019,,1219.2,,,,,,,,,,822.044,14456.918029208233,,1274.6497027946336,,,76000.0,,,,,,,,,14007.295069356063,,0.999243,,1.64846,,,1.9,,,,,,,,,1.703972,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1208,MARYLAND,CECIL,56.602000000000004,,635.0,,,16500.0,,,,,,4.9386879200000005,,,337.528,,58.779,,736.6,,,,,,,,,,348.416,2825.9888231570217,,854.8006300731784,,,32000.0,,,,,,2558.362188984588,,,6911.088316158058,,1.012305,,1.72466,,,1.94,,,,,,0.02716278356,,,1.9652840000000003,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1209,MARYLAND,CHARLES,,,154.94,,,6700.0,,,,,,1.85200797,,,136.1,,,,165.1,,,,,,,,,,185.096,,,205.39379097164712,,,10000.0,,,,,,1017.5304160734156,,,1912.8905160794625,,,,1.69926,,,1.49,,,,,,0.028767857134,,,1.3501120000000002,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1210,MARYLAND,DORCHESTER,189.399,,995.68,,,2400.0,,,,,,44.44819128,,,381.08000000000004,,202.461,,1016.0,,,,,,,,,,402.856,9085.203737256872,,1675.8723778054243,,,4000.0,,,,,,31398.081410265397,,,7127.059826037997,,0.9731190000000001,,2.15646,,,1.67,,,,,,0.037040159399999995,,,1.7965200000000001,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1211,MARYLAND,FREDERICK,185.04500000000002,,508.0,,,65200.0,,,,,,,,,816.6,,208.99200000000002,,1206.5,,,,,,,,,,920.0360000000001,8875.006221484862,,684.1425537511481,,,112000.0,,,,,,,,,14809.474963195838,,0.9731190000000001,,1.7271999999999998,,,1.72,,,,,,,,,1.74208,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1212,MARYLAND,GARRETT,,,66.03999999999999,,,30000.0,,,,,,,,,,,,,152.4,,,,,,,,,,,,,76.01583930568312,,,47000.0,,,,,,,,,,,,,1.47574,,,1.57,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1213,MARYLAND,HARFORD,91.43400000000001,,497.84,,,25500.0,,,,,,,,,244.98000000000002,,95.78800000000001,,584.1999999999999,,,,,,,,,,255.86800000000002,4974.674539937567,,867.3860339317351,,,59000.0,,,,,,,,,5584.40618403843,,1.103739,,2.23266,,,2.31,,,,,,,,,2.1884880000000004,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1214,MARYLAND,HOWARD,97.965,,203.2,,,15400.0,,,,,,,,,152.43200000000002,,102.319,,279.4,,,,,,,,,,157.876,4717.76646510511,,313.6282641552357,,,23000.0,,,,,,,,,2931.041919799176,,0.977473,,1.97866,,,1.49,,,,,,,,,1.845516,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1215,MARYLAND,KENT,102.319,,1026.1599999999999,,,10600.0,,,,,,15.062998155999999,,,451.85200000000003,,111.027,,1092.2,,,,,,,,,,468.184,5231.582614770024,,1523.8406991940583,,,18000.0,,,,,,7791.375757362153,,,11724.167679196704,,1.038429,,1.90246,,,1.7,,,,,,0.02716278356,,,2.493352,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1216,MARYLAND,MONTGOMERY,82.726,,342.9,,,26900.0,,,,,,,,,277.644,,87.08,,482.59999999999997,,,,,,,,,,288.53200000000004,4063.8186382588574,,400.7192588564488,,,45000.0,,,,,,,,,5522.700038358448,,0.997066,,1.4986,,,1.67,,,,,,,,,1.9108440000000002,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
1965,1217,MARYLAND,PRINCE GEORGES,,,152.4,,,6000.0,,,,,,3.08667995,,,157.876,,,,177.79999999999998,,,,,,,,,,244.98000000000002,,,160.0863370808426,,,8000.0,,,,,,1831.5547489321484,,,2221.4212444793757,,,,1.3461999999999998,,,1.33,,,,,,0.031113733895999997,,,1.3501120000000002,"种类：PRODUCTION_BEANS,FAO总量：750719.0,国家总量：435401.04099999997; 种类：PRODUCTION_CORN,FAO总量：2060251.0,国家总量：103950528.69999999; 种类：PRODUCTION_OATS,FAO总量：13493086.0,国家总量：10264943.040000001; 种类：PRODUCTION_RICE,FAO总量：3460000.0,国家总量：2492032.5317999995; 种类：PRODUCTION_RYE,FAO总量：846031.0,国家总量：411886.4000000001; 种类：PRODUCTION_COTTON,FAO总量：8777194.0,国家总量：2076512.9455; 种类：PRODUCTION_SORGHUM,FAO总量：17087008.0,国家总量：9034907.0; 种类：PRODUCTION_SOYBEANS,FAO总量：23014000.0,国家总量：977382.0197021461; 种类：PRODUCTION_SUGARBEETS,FAO总量：18570000.0,国家总量：6652800.0; 种类：PRODUCTION_TOBACCO,FAO总量：841200.0,国家总量：514772.40528000006; 种类：PRODUCTION_WHEAT,FAO总量：35805008.0,国家总量：63177649.942; "
