year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1988,-43,NEW JERSEY,OTHER (COMBINED) COUNTIES,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1051,KENTUCKY,HART,,,213.35999999999999,,,63800.0,,,,,,0.740803188,,,,1.333584,32.664,,,,,,,,,304.8,,,,,,,0.8642703860000001,,,76.21600000000001,,,,282.67040014545483,,,145800.0,,,,,,406.0317280958068,,,,3358.3013025014225,571.5948297080965,,,,,,1.4986,,,7.09,,,,,,0.03457081544,,,,1.1408040000000002,2.722,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1052,KENTUCKY,HENDERSON,,,1513.84,,,24400.0,,,,,,78.40167073,,,,0.18824400000000002,326.64,,,,,,,,,1600.2,,,,,,,79.01900672000001,,,435.52000000000004,,,,3059.4108684023804,,,38920.0,,,,,,42971.69122347289,,,,435.5204706328796,9635.455700793627,,,,,,2.286,,,6.199999999999999,,,,,,0.03457081544,,,,2.048004,5.623652,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1053,KENTUCKY,HENRY,,,157.48,,,85800.0,,,,,,2.4693439600000002,,,,1.431108,48.996,,,,,,,,,254.0,,,,,,,2.716278356,,,168.764,,,,226.31883530612686,,,155680.0,,,,,,1305.1019831650933,,,,3184.274865096734,1053.367614747778,,,,,,1.6256,,,6.01,,,,,,0.033336143459999995,,,,1.006992,3.02142,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1054,KENTUCKY,HICKMAN,,,609.6,,,7600.0,,,,,12.7,43.213519299999994,,,,0.0358344,898.26,,,,,,,,,635.0,,,,,,17.779999999999998,44.44819128,,,1339.2240000000002,,,,1190.911613203611,,,10640.0,,,,,796.3951543014316,21993.385271856205,,,,72.24596226460913,25150.17250715625,,,,,,2.2098,,,2.8,,,,,1.6001999999999998,0.032101471480000004,,,,2.658096,5.095584,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1055,KENTUCKY,HOPKINS,,,576.5799999999999,,,28400.0,,,,,15.24,40.250306548000005,,,,0.097524,163.32,,,,,,,,,609.6,,,,,,25.4,43.213519299999994,,,234.092,,,,1100.5095582741226,,,41380.0,,,,,758.471575525173,22061.057226538836,,,,196.51810490216002,4164.476616444703,,,,,,2.159,,,5.16,,,,,1.27,0.03457081544,,,,1.8892440000000001,4.714504,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1056,KENTUCKY,JACKSON,,,30.48,,,22000.0,,,,,,,,,,0.52164,,,,,,,,,,43.18,,,,,,,,,,,,,,41.75034965828752,,,34900.0,,,,,,,,,,1076.41940003056,,,,,,,1.5493999999999999,,,4.69,,,,,,,,,,0.934416,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1057,KENTUCKY,JEFFERSON,,,55.879999999999995,,,25200.0,,,,,,2.592811158,,,,0.09525600000000001,65.328,,,,,,,,,76.2,,,,,,,3.08667995,,,119.768,,,,91.59981086230839,,,40560.0,,,,,,1319.6031163113723,,,,188.56650528184144,1861.7660167635145,,,,,,1.8541999999999998,,,5.61,,,,,,0.032101471480000004,,,,0.89586,4.796164,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1058,KENTUCKY,JESSAMINE,,,35.559999999999995,,,45800.0,,,,,,0.493868792,,,,1.12266,,,,,,,,,,58.419999999999995,,,,,,,0.6173359900000001,,,,,,,54.29826895449414,,,65160.0,,,,,,251.35297453549944,,,,2619.484103493532,,,,,,,1.7271999999999998,,,5.52,,,,,,0.032101471480000004,,,,1.056888,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1059,KENTUCKY,JOHNSON,,,,,,1800.0,,,,,,,,,,0.12474,,,,,,,,,,,,,,,,,,,,,,,,,,,2880.0,,,,,,,,,,236.27610300375315,,,,,,,,,,3.2,,,,,,,,,,0.8573040000000001,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1060,KENTUCKY,KENTON,,,20.32,,,19400.0,,,,,,,,,,0.2268,,,,,,,,,,27.939999999999998,,,,,,,,,,,,,,25.09583859241326,,,28780.0,,,,,,,,,,404.8500149545078,,,,,,,1.397,,,4.88,,,,,,,,,,0.807408,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1061,KENTUCKY,KNOTT,,,10.921999999999999,,,,,,,,,,,,,,,,,,,,,,,12.7,,,,,,,,,,,,,,16.67732546459463,,,,,,,,,,,,,,,,,,,,1.7271999999999998,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1062,KENTUCKY,KNOX,,,30.48,,,9400.0,,,,,,,,,,0.179172,,,,,,,,,,33.019999999999996,,,,,,,,,,,,,,47.910237312788944,,,11280.0,,,,,,,,,,332.14967556873756,,,,,,,1.778,,,2.4,,,,,,,,,,0.83916,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1063,KENTUCKY,LARUE,,,266.7,,,54000.0,,,,,,8.272302265999999,,,,0.446796,157.876,,,,,,,,,355.59999999999997,,,,,,,8.519236661999999,,,348.416,,,,485.0911527919881,,,93160.0,,,,,,4534.02096373651,,,,1126.400883358277,4736.0714461528005,,,,,,2.0574,,,5.529999999999999,,,,,,0.03457081544,,,,1.1408040000000002,4.747168,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1064,KENTUCKY,LAUREL,,,83.82,,,35400.0,,,,,,,,,,0.7938000000000001,,,,,,,,,,111.75999999999999,,,,,,,,,,,,,,120.46002524358364,,,53220.0,,,,,,,,,,1594.4093181541723,,,,,,,1.6256,,,5.9,,,,,,,,,,0.909468,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1065,KENTUCKY,LAWRENCE,,,12.7,,,8800.0,,,,,,,,,,0.127008,,,,,,,,,,15.24,,,,,,,,,,,,,,24.525478624403867,,,13120.0,,,,,,,,,,180.84209422210336,,,,,,,2.1844,,,5.49,,,,,,,,,,0.644112,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1066,KENTUCKY,LEE,,,16.509999999999998,,,2800.0,,,,,,,,,,0.13608,,,,,,,,,,22.86,,,,,,,,,,,,,,25.209910586015138,,,3640.0,,,,,,,,,,219.46414952079377,,,,,,,1.7271999999999998,,,2.6,,,,,,,,,,0.7302960000000001,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1067,KENTUCKY,LESLIE,,,,,,,,,,,,,,,,0.0149688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.627610300375316,,,,,,,,,,,,,,,,,,,,0.71442,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1069,KENTUCKY,LEWIS,,,129.54,,,35800.0,,,,,,1.6050735740000002,,,,0.796068,,,,,,,,,,144.78,,,,,,,1.85200797,,,,,,,221.07152360044046,,,61960.0,,,,,,911.1545326911855,,,,1678.4690855689694,,,,,,,1.9304,,,6.13,,,,,,0.035805487420000004,,,,0.954828,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1070,KENTUCKY,LINCOLN,,,147.32,,,79800.0,,,,,,1.2346719800000001,,,,1.0546200000000001,27.220000000000002,,,,,,,,,304.8,,,,,,,1.481606376,,,81.66,,,,258.03084952744905,,,160360.0,,,,,,700.8881020701427,,,,2363.2154071586924,598.8136311227678,,,,,,1.9811999999999999,,,7.109999999999999,,,,,,0.035805487420000004,,,,1.0137960000000001,3.195628,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1071,KENTUCKY,LIVINGSTON,,,223.51999999999998,,,35800.0,,,,,,10.49471183,,,,,217.76000000000002,,,,,,,,,254.0,,,,,,,12.3467198,,,272.2,,,,276.0542245165459,,,61180.0,,,,,,4519.51983059023,,,,,4790.509048982142,,,,,,1.397,,,6.41,,,,,,0.02716278356,,,,,4.311648,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1072,KENTUCKY,LOGAN,102.319,,1036.32,,,73200.0,,,,,,61.363197406,,,,1.047816,1959.8400000000001,,,,,,113.20400000000001,,,1143.0,,,,,,,66.67228692,,,2259.26,8494.395476169417,,,1349.699828297426,,,97980.0,,,,,,26425.898303568763,,,,2483.852532826955,56832.8573538336,,,1.80691,,,1.4731999999999998,,,5.04,,,,,,0.02716278356,,,,3.281796,5.895852,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1073,KENTUCKY,LYON,,,142.23999999999998,,,15200.0,,,,,,2.963212752,,,,0.1601208,81.66,,,,,,,,,152.4,,,,,,,3.70401594,,,97.992,,,,198.02898089286097,,,21060.0,,,,,,1218.0951842874206,,,,322.8349445849358,1673.9562870022828,,,,,,1.5748,,,5.29,,,,,,0.025928111580000003,,,,2.9370600000000002,4.093888000000001,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1074,KENTUCKY,MADISON,,,132.07999999999998,,,90200.0,,,,,,,,,,1.7781120000000001,,,,,,,,,,190.5,,,,,,,,,,,,,,180.9181818525792,,,127140.0,,,,,,,,,,4200.262108012874,,,,,,,1.5493999999999999,,,5.31,,,,,,,,,,1.0704960000000001,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1075,KENTUCKY,MAGOFFIN,,,22.86,,,3800.0,,,,,,,,,,0.326592,,,,,,,,,,25.4,,,,,,,,,,,,,,32.33941018613254,,,6080.0,,,,,,,,,,635.219215383167,,,,,,,1.6001999999999998,,,3.2,,,,,,,,,,0.879984,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1076,KENTUCKY,MARION,,,228.6,,,71600.0,,,,,,5.432556712,,,,0.81648,174.208,,,,,,,,,355.59999999999997,,,,,,,5.679491108,,,397.41200000000003,,,,436.3253755271851,,,146160.0,,,,,,2871.2243629632053,,,,1930.1940106921988,4790.509048982142,,,,,,2.159,,,7.24,,,,,,0.033336143459999995,,,,1.0704960000000001,4.306204,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1077,KENTUCKY,MARSHALL,,,259.08,,,19200.0,,,,,,11.605916612,,,,0.1319976,179.65200000000002,,,,,,,,,279.4,,,,,,,13.58139178,,,244.98000000000002,,,,354.87797209544385,,,27120.0,,,,,,4316.503966542327,,,,289.7562901644103,3862.3479207418527,,,,,,1.5493999999999999,,,5.81,,,,,,0.02345876762,,,,2.930256,4.05578,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
1988,1078,KENTUCKY,MARTIN,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：873300.0,国家总量：1165781.18439; 种类：PRODUCTION_CORN,FAO总量：2849000.0,国家总量：126875313.94; 种类：PRODUCTION_RYE,FAO总量：373100.0,国家总量：202692.0; 种类：PRODUCTION_COTTON,FAO总量：8854000.0,国家总量：3354005.935; 种类：PRODUCTION_SOYBEANS,FAO总量：42153008.0,国家总量：2153423.625256678; 种类：PRODUCTION_SUNFLOWER,FAO总量：813000.0,国家总量：1405044.1439999999; 种类：PRODUCTION_WHEAT,FAO总量：49320000.0,国家总量：98644343.632; "
