year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1964,-24,NORTH DAKOTA,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,302.142,,,,,,,,,,,,,329.362,,,,,,,,,,,,,,,3567.7835334590322,,,,,,,,,,,,,,,,5.678092,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1802,NEW JERSEY,SALEM,114.2925,,352.298,,,,4.2108,,,,,,,,,,,,,,,,,,,,,,6715.300439770722,,235.52562023241367,,,,230.38786927197972,,,,,,,,,,1.1320400000000002,,1.3208,,,,0.5808,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1803,NEW JERSEY,SOMERSET,13.062000000000001,,134.62,,,,14.52,,,,,,,,,,,,,,,,,,,,,,708.4272991406475,,96.49461029588855,,,,635.5527428192544,,,,,,,,,,1.04496,,1.4223999999999999,,,,0.46464,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1804,NEW JERSEY,SUSSEX,2.177,,301.752,,,,21.054,,,,,,,,,,,,,,,,,,,,,,83.6337783707709,,52.842286590605624,,,,1439.9241829498735,,,,,,,,,,0.7401800000000001,,1.7526,,,,0.726,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1806,NEW JERSEY,WARREN,15.239,,462.28,,,,65.7756,,,,,,,,,,,,,,,,,,,,,,757.6236393587482,,320.82816858581987,,,,3598.8174062140283,,,,,,,,,,0.9578800000000001,,1.7526,,,,0.5808,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1807,NEW MEXICO,BERNALILLO,,,,,,,,,,,1.016,,,,2.722,,,,,,,,,,5.08,,,59.884,,,,,,,,,,,36.5128706817487,,,,35.43135633400593,,,,,,,,,,,,0.4572,,,,1.2521200000000001,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1808,NEW MEXICO,CATRON,,,,,,,,,,,,,,,1.0888,,,,,,,,,,0.508,,,8.166,,,,,,,,,,,,,,,24.64790005843891,,,,,,,,,,,,,,,,2.1776,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1809,NEW MEXICO,CHAVES,,,,,,,,,,,45.72,,,,9.7992,,,,,,,,,,203.2,,,32.664,,,,,,,,,,,5568.2127789666765,,,,272.29767589560385,,,,,,,,,,,,1.5493999999999999,,,,2.673004,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1811,NEW MEXICO,COLFAX,,,,,,,,,,,1.27,,,,43.552,,,,,,,,,,50.8,,,266.75600000000003,,,,,,,,,,,91.28217670437175,,,,671.6552765924602,,,,,,,,,,,,0.9144,,,,1.486212,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1812,NEW MEXICO,CURRY,,,,,,,,,,,1752.6,,,,4845.16,,,,,,,,,,2311.4,,,8274.880000000001,,,,,,,,,,,218860.17535921733,,,,67485.95036000574,,,,,,,,,,,,1.5875,,,,1.3392240000000002,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1813,NEW MEXICO,DE BACA,,,,,,,,,,,11.43,,,,5.444,,,,,,,,,,17.779999999999998,,,16.332,,,,,,,,,,,1218.6170590033628,,,,105.98597025128731,,,,,,,,,,,,1.35636,,,,1.872736,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1814,NEW MEXICO,DONA ANA,,,,,,,,,,,12.7,,,,3.8108,,,,,,,,,,25.4,,,5.444,,,,,,,,,,,1308.377866095995,,,,33.21304532874643,,,,,,,,,,,,1.31064,,,,0.838376,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1815,NEW MEXICO,EDDY,,,,,,,,,,,15.24,,,,0.5444,,,,,,,,,,43.18,,,1.0888,,,,,,,,,,,2382.464811984102,,,,10.783456275567023,,,,,,,,,,,,1.9888199999999998,,,,1.9054,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1816,NEW MEXICO,GRANT,,,,,,,,,,,30.48,,,,5.9884,,,,,,,,,,38.1,,,48.996,,,,,,,,,,,3833.8514215836135,,,,111.83984651516654,,,,,,,,,,,,1.6001999999999998,,,,1.7965200000000001,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1817,NEW MEXICO,GUADALUPE,,,,,,,,,,,0.762,,,,0.5444,,,,,,,,,,5.08,,,3.8108,,,,,,,,,,,114.10272088046469,,,,9.212152646841544,,,,,,,,,,,,1.905,,,,1.627756,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1818,NEW MEXICO,HARDING,,,,,,,,,,,12.7,,,,29.942,,,,,,,,,,25.4,,,517.1800000000001,,,,,,,,,,,939.1921736472027,,,,118.61801903123724,,,,,,,,,,,,0.9398,,,,0.38108000000000003,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1819,NEW MEXICO,HIDALGO,,,,,,,,,,,198.12,,,,,,,,,,,,,,218.44,,,1.6332,,,,,,,,,,,32989.37866095995,,,,,,,,,,,,,,,,2.11836,,,,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1820,NEW MEXICO,LEA,,,,,,,,,,,635.0,,,,3.2664,,,,,,,,,,815.3399999999999,,,16.332,,,,,,,,,,,61518.1016202996,,,,55.457775131487544,,,,,,,,,,,,1.2319,,,,1.6332,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1821,NEW MEXICO,LINCOLN,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,,4.3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1823,NEW MEXICO,LUNA,,,,,,,,,,,300.99,,,,2.722,,,,,,,,,,330.2,,,10.888,,,,,,,,,,,44109.06915316417,,,,50.990343245895495,,,,,,,,,,,,1.86436,,,,1.8019640000000001,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
1964,1824,NEW MEXICO,MCKINLEY,,,,,,,,,,,,,,,8.166,,,,,,,,,,,,,16.332,,,,,,,,,,,,,,,55.457775131487544,,,,,,,,,,,,,,,,0.6532800000000001,"种类：PRODUCTION_BEANS,FAO总量：791749.0,国家总量：485477.377; 种类：PRODUCTION_CORN,FAO总量：1903354.0,国家总量：88378944.39999999; 种类：PRODUCTION_PEANUTS,FAO总量：952000.0,国家总量：746180.1648; 种类：PRODUCTION_OATS,FAO总量：12371054.0,国家总量：9044232.12; 种类：PRODUCTION_RICE,FAO总量：3319000.0,国家总量：2445156.7268399997; 种类：PRODUCTION_RYE,FAO总量：825000.0,国家总量：354736.4; 种类：PRODUCTION_COTTON,FAO总量：8955408.0,国家总量：2220039.5077; 种类：PRODUCTION_SORGHUM,FAO总量：12441000.0,国家总量：6231255.0; 种类：PRODUCTION_SOYBEANS,FAO总量：19076000.0,国家总量：811245.7927453261; 种类：PRODUCTION_SUGARBEETS,FAO总量：21448000.0,国家总量：7032700.0; 种类：PRODUCTION_TOBACCO,FAO总量：1010600.0,国家总量：660879.91368; 种类：PRODUCTION_WHEAT,FAO总量：34928000.0,国家总量：61716586.5; "
