year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1989,-42,CONNECTICUT,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,,0.285768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.6973217237765,,,,,,,,,,,,,,,,,,,0.77112,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,808,IOWA,BUENA VISTA,,,4064.0,,,15600.0,65.34,,,,,161.495094984,,,,,,,,,,,,4064.0,,,196.02,,,,161.74202938000002,,,,,,9416.353114443411,,,38700.0,5258.180217310865,,,,,142611.2020823976,,,,,,,,,,3.82016,,,4.99,1.158696,,,,,0.054572501516,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,809,IOWA,BUTLER,,,3850.64,,,35600.0,116.16,,,,,105.687921488,,,,,,,,,,,,3860.7999999999997,,,261.36,,,,105.687921488,,,,,,6298.477046336085,,,75700.0,8465.816617286016,,,,,71737.60658671412,,,,,,,,,,2.6314399999999996,,,4.28,1.049796,,,,,0.041855380122,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,810,IOWA,CALHOUN,,,3937.0,,,9800.0,71.148,,,,,188.040542554,,,,,,,,,,,,3937.0,,,225.06,,,,190.13948491999997,,,,,,9242.96354146489,,,28600.0,5961.2238118259675,,,,,156978.47222467826,,,,,,,,,,3.85064,,,5.85,1.206612,,,,,0.051609288764,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,811,IOWA,CARROLL,,,4231.639999999999,,,28500.0,148.10399999999998,,,,,141.740343304,,,,,,,,,,,,4241.8,,,213.444,,,,141.9872777,,,,,,9452.643955299382,,,110100.0,12317.909645566679,,,,,110297.18727785224,,,,,,,,,,3.7464999999999997,,,7.74,1.1979,,,,,0.048028740022,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,812,IOWA,CASS,,,3225.7999999999997,,,44100.0,88.572,,,,,106.79912627,,,,,48.996,,,,,,,3225.7999999999997,,,206.184,,,,107.046060666,,,54.440000000000005,,,7295.355082194514,,,152200.0,4247.555050195407,,,,,84994.00532624112,,,,,816.480248532416,,,,,3.76682,,,6.98,0.6897,,,,,0.049139944803999996,,,,,1.812852,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,813,IOWA,CEDAR,,,4343.4,,,41000.0,105.996,,,,,96.67481603399999,,,,,19.054000000000002,,,,,,,4343.4,,,302.016,,,,96.798283232,,,27.220000000000002,,,9908.743658896632,,,163800.0,8509.756841943212,,,,,90721.16455821553,,,,,544.3201656882773,,,,,3.7719,,,8.0,1.155792,,,,,0.05790611586200001,,,,,3.108524,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,814,IOWA,CERRO GORDO,,,4140.2,,,12200.0,60.984,,,,,127.54161553399999,,,,,,,,,,,,4140.2,,,226.512,,,,128.40588591999997,,,,,,7029.6702843230305,,,24000.0,4057.147410014233,,,,,80427.08955936495,,,,,,,,,,2.78638,,,3.97,0.95832,,,,,0.03889216737,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,815,IOWA,CHEROKEE,,,3683.0,,,29000.0,82.764,,,,,130.998697078,,,,,,,,,,,,3683.0,,,236.676,,,,132.10990185999998,,,,,,8438.29255162141,,,86400.0,6488.506507712294,,,,,115135.64938762374,,,,,,,,,,3.7845999999999997,,,6.0,1.128204,,,,,0.05432556712,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,816,IOWA,CHICKASAW,,,3274.06,,,47500.0,137.94,,,,,77.413933146,,,,,,,,,,,,3276.6,,,217.8,,,,77.537400344,,,,,,5434.665426949545,,,97400.0,10018.371221840202,,,,,54037.72223617246,,,,,,,,,,2.8321,,,4.1,1.04544,,,,,0.043090052102,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,817,IOWA,CLARKE,,,1066.8,,,72400.0,97.284,,,,,32.224938678,,,,,24.498,,,,,,,1066.8,,,132.132,,,,32.224938678,,,32.664,,,1158.6186969572566,,,152500.0,6825.381563417446,,,,,18317.035129849235,,,,,533.4337623745117,,,,,1.9710400000000001,,,4.26,1.010592,,,,,0.035064684232,,,,,2.373584,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,818,IOWA,CLAY,,,3479.7999999999997,,,13400.0,52.272,,,,,157.79107904399999,,,,,,,,,,,,3479.7999999999997,,,242.484,,,,158.03801344,,,,,,7883.177097046764,,,35800.0,3588.4516803374986,,,,,131082.82552493183,,,,,,,,,,3.7211,,,5.369999999999999,0.9888119999999999,,,,,0.051238887170000004,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,819,IOWA,CLAYTON,,,3528.06,,,155400.0,351.384,,,,,6.049892702,,,,,,,,,,,,3530.6,,,470.448,,,,6.049892702,,,,,,7858.983203142784,,,607900.0,27843.45569110851,,,,,5307.496702045262,,,,,,,,,,3.78206,,,7.84,1.1412719999999998,,,,,0.05420209992200001,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,820,IOWA,CLINTON,,,4978.4,,,53900.0,156.816,,,,,94.94627526200001,,,,,70.772,,,,,,,4978.4,,,342.672,,,,95.06974246,,,87.104,,,10526.135988520413,,,190600.0,12845.192341453007,,,,,87734.15478636681,,,,,2177.280662753109,,,,,3.5052,,,7.07,1.179024,,,,,0.057041845476,,,,,3.3480600000000003,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,821,IOWA,CRAWFORD,,,4419.599999999999,,,41400.0,229.416,,,,,134.332311424,,,,,5.444,,,,,,,4419.599999999999,,,368.808,,,,134.57924581999998,,,8.166,,,9445.027359070353,,,132200.0,16389.70379713331,,,,,99978.42624782938,,,,,92.53442816700715,,,,,3.5458399999999997,,,6.449999999999999,1.028016,,,,,0.045929797656000006,,,,,1.8509600000000002,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,822,IOWA,DALLAS,,,3454.3999999999996,,,22200.0,53.724,,,,,133.34457384,,,,,27.220000000000002,,,,,,,3454.3999999999996,,,172.788,,,,133.34457384,,,29.942,,,8406.034026416106,,,75600.0,4496.549656586172,,,,,111975.8373975689,,,,,762.0482319635884,,,,,3.94716,,,6.859999999999999,1.20516,,,,,0.051856223160000006,,,,,3.0486400000000002,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,823,IOWA,DAVIS,,,1099.82,,,65000.0,75.504,,,,,37.904429786,,,,,152.43200000000002,,,,,,,1117.6,,,116.16,,,,37.904429786,,,163.32,,,1224.0318175124614,,,135600.0,5038.479094024897,,,,,18193.604973987713,,,,,3402.0010355517334,,,,,1.9075399999999998,,,4.23,0.9612240000000001,,,,,0.029632127520000003,,,,,2.428024,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,824,IOWA,DECATUR,,,914.4,,,79100.0,63.888,,,,,37.780962587999994,,,,,87.104,,,,,,,914.4,,,117.612,,,,37.904429786,,,97.992,,,1241.5051853320024,,,168100.0,3544.511455680305,,,,,20563.463966528856,,,,,1796.2565467713152,,,,,2.42062,,,4.33,0.7986,,,,,0.033583077856,,,,,2.248372,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,825,IOWA,DELAWARE,,,4544.0599999999995,,,86900.0,304.92,,,,,36.052421816,,,,,13.610000000000001,,,,,,,4546.599999999999,,,390.588,,,,36.052421816,,,16.332,,,9460.70858660071,,,261200.0,22072.63951946371,,,,,29870.09771848729,,,,,302.0976919569939,,,,,3.4417,,,6.02,1.042536,,,,,0.051115419972000004,,,,,2.417136,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,826,IOWA,DES MOINES,,,1877.06,,,19400.0,33.396,,,,,71.61097484000001,,,,,163.32,,,,,,,1879.6,,,87.12,,,,71.61097484000001,,,179.65200000000002,,,2697.171135221456,,,53300.0,2738.940670298417,,,,,54408.01270375703,,,,,5034.961532616565,,,,,2.41046,,,5.5,1.1804759999999999,,,,,0.04691753524,,,,,3.3589480000000003,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,827,IOWA,DICKINSON,,,2235.2,,,15500.0,43.56,,,,,90.62492333200001,,,,,,,,,,,,2235.2,,,174.24,,,,90.74839053000001,,,,,,5229.913398910308,,,39900.0,3031.875501346376,,,,,73761.861142843,,,,,,,,,,3.8303199999999995,,,5.25,1.00188,,,,,0.050251149586,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,828,IOWA,DUBUQUE,,,3070.8599999999997,,,135000.0,336.864,,,,,6.667228692,,,,,8.166,,,,,,,3073.4,,,429.792,,,,6.667228692,,,10.888,,,5474.540548383882,,,456300.0,24606.52580802856,,,,,5332.182733217567,,,,,225.89286876063508,,,,,3.05562,,,6.76,1.0512480000000002,,,,,0.049386879200000004,,,,,3.010532,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,829,IOWA,EMMET,,,2611.12,,,11500.0,18.876,,,,,111.49087979400001,,,,,,,,,,,,2616.2,,,130.68,,,,111.73781419,,,,,,6377.779254132463,,,32000.0,1493.9676383445913,,,,,92967.59339489514,,,,,,,,,,3.94462,,,5.609999999999999,1.13982,,,,,0.051485821566,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,830,IOWA,FAYETTE,,,5029.2,,,91900.0,267.168,,,,,84.204629036,,,,,,,,,,,,5029.2,,,445.764,,,,84.328096234,,,,,,10311.079153818371,,,279400.0,21808.998171520554,,,,,70404.56090340973,,,,,,,,,,3.4543999999999997,,,6.08,1.174668,,,,,0.051609288764,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,831,IOWA,FLOYD,,,3327.4,,,25100.0,87.12,,,,,118.89891167400002,,,,,,,,,,,,3327.4,,,233.772,,,,119.02237887199999,,,,,,4782.774396758977,,,39200.0,5961.2238118259675,,,,,65887.01719887817,,,,,,,,,,2.3367999999999998,,,3.12,0.984456,,,,,0.034200413846,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,832,IOWA,FRANKLIN,,,4343.4,,,17200.0,60.984,,,,,153.09932552,,,,,,,,,,,,4343.4,,,312.18,,,,153.09932552,,,,,,9724.601244183008,,,38200.0,5053.125835577293,,,,,123306.72570565621,,,,,,,,,,3.5382200000000004,,,4.49,1.192092,,,,,0.049757280794000006,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
1989,833,IOWA,FREMONT,,,2921.0,,,16800.0,10.164,,,,,130.134426692,,,,,168.764,,,,,,,2921.0,,,95.832,,,,132.10990185999998,,,174.208,,,6250.985328672717,,,39900.0,410.1087634671427,,,,,84080.62217286589,,,,,3102.6249444231808,,,,,3.38836,,,4.890000000000001,0.5808,,,,,0.039879904954,,,,,2.003392,"种类：PRODUCTION_BEANS,FAO总量：1076330.0,国家总量：1707090.9544900001; 种类：PRODUCTION_CORN,FAO总量：3407000.0,国家总量：193149611.16; 种类：PRODUCTION_RYE,FAO总量：346650.0,国家总量：209753.2; 种类：PRODUCTION_COTTON,FAO总量：6898000.0,国家总量：2653816.3365; 种类：PRODUCTION_SOYBEANS,FAO总量：52350000.0,国家总量：2618285.52762735; 种类：PRODUCTION_SUNFLOWER,FAO总量：798000.0,国家总量：1479361.0608; 种类：PRODUCTION_WHEAT,FAO总量：55428000.0,国家总量：110872259.02; "
