year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_TOBACCO,YIELD_WHEAT,标记
1968,-27,OREGON,OTHER (COMBINED) COUNTIES,3.2655000000000003,,,,,,,,,,,,,,,,10.885,,,,,,,,,,,,,81.23275537132494,,,,,,,,,,,,,,,,0.511595,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1026,KENTUCKY,CLARK,,,127.0,,,,,,,,,,,,,,,,157.48,,,,,,,,,,,,,231.942774418153,,,,,,,,,,,,,,,,1.8796,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1027,KENTUCKY,CLAY,,,73.66,,,,,,,,,,,,,,,,91.44,,,,,,,,,,,,,105.31455703310729,,,,,,,,,,,,,,,,1.4706599999999999,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1028,KENTUCKY,CLINTON,,,96.52,,,,,,,,,,,,,,,,129.54,,,,,,,,,,,,,126.00134502175337,,,,,,,,,,,,,,,,1.3436599999999999,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1029,KENTUCKY,CRITTENDEN,,,304.8,,,,,,,,,,,,,,,,327.65999999999997,,,,,,,,,,,,,451.34810157045985,,,,,,,,,,,,,,,,1.524,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1030,KENTUCKY,CUMBERLAND,,,116.83999999999999,,,,,,,,,,,,,,,,134.62,,,,,,,,,,,,,144.1806435572302,,,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1031,KENTUCKY,DAVIESS,,,1104.8999999999999,,,,,,,,,,,,,,,,1137.9199999999998,,,,,,,,,,,,,2017.9021374379308,,,,,,,,,,,,,,,,1.8796,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1032,KENTUCKY,EDMONSON,,,101.6,,,,,,,,,,,,,,,,106.67999999999999,,,,,,,,,,,,,140.41940937747637,,,,,,,,,,,,,,,,1.4223999999999999,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1033,KENTUCKY,ELLIOTT,,,20.32,,,,,,,,,,,,,,,,22.86,,,,,,,,,,,,,33.851107617784486,,,,,,,,,,,,,,,,1.7145,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1034,KENTUCKY,ESTILL,,,68.58,,,,,,,,,,,,,,,,78.74,,,,,,,,,,,,,99.67270576347654,,,,,,,,,,,,,,,,1.49606,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1035,KENTUCKY,FAYETTE,,,157.48,,,,,,,,,,,,,,,,195.57999999999998,,,,,,,,,,,,,299.01811729042964,,,,,,,,,,,,,,,,1.95326,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1036,KENTUCKY,FLEMING,,,215.89999999999998,,,,,,,,,,,,,,,,264.15999999999997,,,,,,,,,,,,,367.34720488929094,,,,,,,,,,,,,,,,1.7500600000000002,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1037,KENTUCKY,FLOYD,,,15.24,,,,,,,,,,,,,,,,17.779999999999998,,,,,,,,,,,,,15.04493671901533,,,,,,,,,,,,,,,,1.016,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1038,KENTUCKY,FRANKLIN,,,48.26,,,,,,,,,,,,,,,,58.419999999999995,,,,,,,,,,,,,70.20970468873821,,,,,,,,,,,,,,,,1.49606,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1039,KENTUCKY,FULTON,,,284.47999999999996,,,,,,,,,,,,,,,,309.88,,,,,,,,,,,,,519.6771891693211,,,,,,,,,,,,,,,,1.8796,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1040,KENTUCKY,GALLATIN,,,38.1,,,,,,,,,,,,,,,,45.72,,,,,,,,,,,,,51.40353378996904,,,,,,,,,,,,,,,,1.38938,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1041,KENTUCKY,GARRARD,,,157.48,,,,,,,,,,,,,,,,177.79999999999998,,,,,,,,,,,,,264.5401373093528,,,,,,,,,,,,,,,,1.7297399999999998,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1042,KENTUCKY,GRANT,,,45.72,,,,,,,,,,,,,,,,58.419999999999995,,,,,,,,,,,,,75.85155595836895,,,,,,,,,,,,,,,,1.70688,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1043,KENTUCKY,GRAVES,,,635.0,,,,,,,,,,,,,,,,728.98,,,,,,,,,,,,,1081.3548266792268,,,,,,,,,,,,,,,,1.7526,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1044,KENTUCKY,GRAYSON,,,355.59999999999997,,,,,,,,,,,,,,,,386.08,,,,,,,,,,,,,526.5727851655365,,,,,,,,,,,,,,,,1.524,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1045,KENTUCKY,GREEN,,,248.92,,,,,,,,,,,,,,,,279.4,,,,,,,,,,,,,331.61548018162955,,,,,,,,,,,,,,,,1.3716,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1046,KENTUCKY,GREENUP,,,53.339999999999996,,,,,,,,,,,,,,,,68.58,,,,,,,,,,,,,70.8365770520305,,,,,,,,,,,,,,,,1.36652,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1047,KENTUCKY,HANCOCK,,,127.0,,,,,,,,,,,,,,,,139.7,,,,,,,,,,,,,188.0617089876916,,,,,,,,,,,,,,,,1.524,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1048,KENTUCKY,HARDIN,,,553.72,,,,,,,,,,,,,,,,622.3,,,,,,,,,,,,,915.8605227700582,,,,,,,,,,,,,,,,1.7018,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1049,KENTUCKY,HARLAN,,,5.08,,,,,,,,,,,,,,,,7.62,,,,,,,,,,,,,5.641851269630749,,,,,,,,,,,,,,,,1.143,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1050,KENTUCKY,HARRISON,,,114.3,,,,,,,,,,,,,,,,132.07999999999998,,,,,,,,,,,,,189.3154537142762,,,,,,,,,,,,,,,,1.7043399999999997,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1051,KENTUCKY,HART,,,345.44,,,,,,,,,,,,,,,,396.24,,,,,,,,,,,,,460.12431465655203,,,,,,,,,,,,,,,,1.3716,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1052,KENTUCKY,HENDERSON,,,1447.8,,,,,,,,,,,,,,,,1508.76,,,,,,,,,,,,,2501.220729536298,,,,,,,,,,,,,,,,1.778,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1053,KENTUCKY,HENRY,,,165.1,,,,,,,,,,,,,,,,220.98,,,,,,,,,,,,,301.52560674359887,,,,,,,,,,,,,,,,1.8796,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
1968,1054,KENTUCKY,HICKMAN,,,381.0,,,,,,,,,,,,,,,,447.03999999999996,,,,,,,,,,,,,658.2159814569206,,,,,,,,,,,,,,,,1.778,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：790834.0,国家总量：441433.788; 种类：PRODUCTION_CORN,FAO总量：2793615.0,国家总量：113193410.9; 种类：PRODUCTION_RYE,FAO总量：583486.0,国家总量：185572.4; 种类：PRODUCTION_COTTON,FAO总量：6587636.0,国家总量：2293250.2761000004; 种类：PRODUCTION_SOYBEANS,FAO总量：30126976.0,国家总量：1308859.962196656; 种类：PRODUCTION_SUGARBEETS,FAO总量：23287008.0,国家总量：9986630.0; 种类：PRODUCTION_TOBACCO,FAO总量：775803.0,国家总量：476634.62448000006; 种类：PRODUCTION_WHEAT,FAO总量：42365376.0,国家总量：79648654.316; "
