year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1990,-45,NEVADA,OTHER (COMBINED) COUNTIES,34.832,,,,,,,,,,,,,,,,136.1,50.071000000000005,,,146.988,50.071000000000005,,,,,,,,,,,,146.988,2352.798696776437,,,,,,,,,,,,,,,,3984.460640954051,,,7.872032000000001,,,,,,,,,,,,,,,,26.798090000000002,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,574,IDAHO,CLARK,161.098,,,,,13600.0,1.452,,,,,,,,,,838.3760000000001,,,,476.35,161.098,,,,,5.808,,,,,,,871.0400000000001,12003.630388183488,,,,,57200.0,87.58853027436474,,,,,,,,,,30318.914986494627,,,3.2437300000000002,,,,,4.21,1.089,,,,,,,,,,10.248330000000001,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,575,IDAHO,CLEARWATER,87.08,,,,,3300.0,5.808,,,,,,,,,,430.076,,,,438.242,87.08,,,,,8.712,,,,,,,462.74,4073.8273731221634,,,,,5900.0,262.7655908230942,,,,,,,,,,13091.02164138592,,,2.037672,,,,,1.79,1.089,,,,,,,,,,8.209552,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,576,IDAHO,CUSTER,60.956,,,,,22800.0,4.356,,,,,,,,,,27.220000000000002,,,,13.610000000000001,63.133,,,,,10.164,,,,,,,27.220000000000002,4117.397719358765,,,,,66300.0,306.5598559602766,,,,,,,,,,979.7854035132913,,,2.8888789999999998,,,,,2.91,1.452,,,,,,,,,,7.83936,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,577,IDAHO,ELMORE,39.186,539.7720999999999,50.8,,,13400.0,2.904,,,,,,9500.0,,,,1486.212,,,,1219.4560000000001,39.186,544.308,50.8,,,13.068,,,,,9500.0,,1529.7640000000001,2287.4431774215354,7856.926187954568,60.168976210007536,,,75600.0,189.77514892779027,,,,,,236259.03810521227,,,,60202.36979365001,15.84,,2.538382,90.26441,3.62966,,,5.64,1.1528880000000001,,,,,,27.2,,,,12.809732,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,578,IDAHO,FRANKLIN,300.426,,35.559999999999995,,,40100.0,5.808,,,,,,,,,,1045.248,,,,988.086,306.957,,35.559999999999995,,,13.068,,,,,,,1105.132,19933.43340324481,,14.929144473159765,,,137200.0,291.9617675812158,,,,,,,,,,21963.52279542295,,,2.856224,,2.51968,,,3.42,1.048344,,,,,,,,,,6.589962,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,579,IDAHO,FREMONT,1691.529,,,,,17700.0,11.616,,,,,,,,,,865.596,,,,451.85200000000003,1698.0600000000002,,,,,15.972,,,,,,,876.484,110254.76115171802,,,,,46900.0,1051.0623632923769,,,,,,,,,,30863.240210668675,,,2.8301000000000003,,,,,2.65,2.25786,,,,,,,,,,9.946188,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,580,IDAHO,GEM,37.009,18.1436,134.62,,,12200.0,7.26,,,,,,200.0,,,,206.872,,,,201.428,39.186,18.1436,137.16,,,13.068,,,,,200.0,,212.316,3420.2721795731536,262.1187368447681,175.98294545633783,,,50600.0,613.1197119205532,,,,,,4295.618874640223,,,,9797.854035132914,14.9,,3.9098920000000006,89.81081999999999,3.8861999999999997,,,4.15,1.8977639999999998,,,,,,23.5,,,,14.742352000000002,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,581,IDAHO,GOODING,93.611,276.68989999999997,269.24,,,43100.0,5.808,,,,,,4000.0,,,,631.504,,,,487.238,97.965,281.2258,271.78,,,31.944,,,,,4000.0,,664.168,8626.928554846934,4067.8173591352615,287.27293152898335,,,193500.0,408.7464746137021,,,,,,86460.7543704181,,,,29910.67106836409,15.69,,3.920777,91.17159,4.1071800000000005,,,4.49,1.200804,,,,,,23.7,,,,15.142486,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,582,IDAHO,IDAHO,657.4540000000001,,,,,18200.0,13.068,,,,,,,,,,3255.512,,,,3312.674,663.985,,,,,18.876,,,,,,,3424.2760000000003,35074.12872046355,,,,,42500.0,1021.8661865342552,,,,,,,,,,127154.37236705825,,,2.309797,,,,,2.34,1.9108319999999999,,,,,,,,,,10.57497,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,583,IDAHO,JEFFERSON,1007.951,,81.28,,,75500.0,10.164,,,,,,,,,,2226.596,,,,1282.0620000000001,1012.3050000000001,,81.28,,,24.684,,,,,,,2237.484,88012.09939793337,,28.95349231158257,,,348700.0,832.091037606465,,,,,,,,,,92154.26045266679,,,3.792334,,0.508,,,4.62,1.6683480000000002,,,,,,,,,,14.219728,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,584,IDAHO,JEROME,357.028,1120.3673,274.32,,,28900.0,5.808,,,,,,10200.0,,,,1747.5240000000001,,,,1282.0620000000001,359.20500000000004,1133.975,276.86,,,31.944,,,,,10300.0,,1763.856,37514.06810971318,15408.60017603928,226.19915868423882,,,155200.0,467.13882812994524,,,,,,198878.01428121544,,,,79852.51038633326,15.8,,4.558638,85.27492,3.87096,,,5.37,1.37214,,,,,,21.3,,,,14.951946,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,585,IDAHO,KOOTENAI,161.098,,,,,4000.0,55.176,,,,,,,,,,1361.0,,,,1214.012,163.275,,,,,79.86,,,,,,,1415.44,9890.468595708353,,,,,10100.0,4160.455188032325,,,,,,,,,,45478.37247974194,,,2.653763,,,,,2.53,1.8411359999999999,,,,,,,,,,10.686572000000002,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,586,IDAHO,LATAH,605.206,,,,,7300.0,27.588,,,,,,,,,,5574.656,,,,5580.1,609.5600000000001,,,,,29.04,,,,,,,5830.524,34289.86248820474,,,,,14500.0,1313.827954115471,,,,,,,,,,217212.98070665495,,,2.4556560000000003,,,,,1.99,1.3416480000000002,,,,,,,,,,11.152034,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,587,IDAHO,LEMHI,43.54,,,,,28800.0,7.26,,,,,,,,,,,,,,,43.54,,,,,14.52,,,,,,,,2853.8576784973448,,,,,86400.0,496.33500488806686,,,,,,,,,,,,,2.8518700000000003,,,,,3.0,1.48104,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,588,IDAHO,LEWIS,672.693,,,,,3500.0,15.972,,,,,,,,,,3957.788,,,,3963.232,674.87,,,,,17.424,,,,,,,4148.328,40498.63682692033,,,,,7500.0,1021.8661865342552,,,,,,,,,,157799.88248805728,,,2.6167540000000002,,,,,2.14,1.7699880000000001,,,,,,,,,,11.318076000000001,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,589,IDAHO,LINCOLN,239.47,90.71799999999999,48.26,,,20300.0,2.904,,,,,,5300.0,,,,555.288,,,,351.13800000000003,241.64700000000002,90.71799999999999,50.8,,,46.464,,,,,5300.0,,560.732,20674.129289267024,1260.824303810277,19.905525964213016,,,68800.0,189.77514892779027,,,,,,107299.07571973665,,,,22888.875676518834,16.18,,3.7400860000000002,86.18209999999999,3.7388799999999995,,,3.39,1.003332,,,,,,22.2,,,,13.77332,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,590,IDAHO,MADISON,1127.6860000000001,,10.16,,,17000.0,1.452,,,,,,,,,,1823.74,,,,1211.29,1132.04,,10.16,,,4.356,,,,,,,1878.18,72653.55234953163,,3.1667882215793433,,,61900.0,102.18661865342553,,,,,,,,,,62298.02190672011,,,2.797445,,0.4445,,,3.64,1.354716,,,,,,,,,,11.154756,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,591,IDAHO,MINIDOKA,677.047,535.2361999999999,43.18,,,18800.0,4.356,,,,,,43500.0,,,,2743.7760000000003,,,,2008.836,679.224,544.308,43.18,,,5.808,,,,,43600.0,,2787.328,73503.17410114536,7083.841812197214,17.191136060002155,,,102000.0,452.5407397508845,,,,,,960299.3088477623,,,,127453.75124035397,15.86,,4.715382,82.09979,0.5689599999999999,,,5.43,2.625216,,,,,,24.2,,,,15.112544000000002,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,592,IDAHO,NEZ PERCE,389.683,,,,,11800.0,10.164,,,,,,,,,,4872.38,,,,5008.4800000000005,391.86,,,,,15.972,,,,,,,5128.2480000000005,24987.593566690488,,,,,26100.0,613.1197119205532,,,,,,,,,,191901.85778256156,,,2.782206,,,,,2.21,1.425864,,,,,,,,,,10.604912,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,593,IDAHO,ONEIDA,289.541,,,,,22000.0,5.808,,,,,,,,,,2357.252,,,,1921.732,339.612,,,,,8.712,,,,,,,2618.5640000000003,8278.365784954129,,,,,68100.0,248.16750244403343,,,,,,,,,,28658.723052763773,,,1.15381,,,,,3.1,1.028016,,,,,,,,,,3.8244100000000003,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,594,IDAHO,OWYHEE,139.328,381.01559999999995,241.29999999999998,,,37200.0,4.356,,,,,,11100.0,,,,685.9440000000001,,,,525.346,141.505,385.5515,246.38,,,24.684,,,,,11300.0,,707.72,15118.910144100435,5740.068541030996,303.5592709542485,,,215400.0,408.7464746137021,,,,,,276199.15402473946,,,,33448.785025495425,15.23,,4.684904,93.43954,3.9141399999999997,,,5.79,1.594296,,,,,,27.2,,,,15.738604000000002,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,595,IDAHO,PAYETTE,23.947000000000003,81.6462,101.6,,,9500.0,7.26,,,,,,5300.0,,,,517.1800000000001,,,,481.79400000000004,28.301000000000002,86.18209999999999,106.67999999999999,,,20.328,,,,,5300.0,,533.5120000000001,2026.0211000019315,1217.6908407851886,90.02726515632706,,,49300.0,554.72735840431,,,,,,160583.02899452922,,,,22262.901668718674,14.67,,3.3961200000000002,92.53236,3.5483799999999994,,,5.19,1.497012,,,,,,33.2,,,,13.561004,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,596,IDAHO,POWER,119.735,,,,,9500.0,4.356,,,,,,7800.0,,,,7169.7480000000005,,,,6309.5960000000005,119.735,,,,,5.808,,,,,7800.0,,7278.628000000001,7036.61091721101,,,,,32100.0,321.15794433933735,,,,,,185808.3653647569,,,,202842.79478846,16.32,,2.5557980000000002,,,,,3.38,1.8629160000000002,,,,,,26.1,,,,9.55422,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,597,IDAHO,SHOSHONE,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
1990,598,IDAHO,TETON,757.596,,,,,15300.0,10.164,,,,,,,,,,435.52000000000004,,,,381.08000000000004,764.1270000000001,,,,,11.616,,,,,,,468.184,44180.33108391309,,,,,38100.0,481.73691650900605,,,,,,,,,,9253.528810958862,,,2.527497,,,,,2.49,1.283568,,,,,,,,,,7.030926000000001,"种类：PRODUCTION_BEANS,FAO总量：1469000.0,国家总量：2008233.89139; 种类：PRODUCTION_CORN,FAO总量：3622700.0,国家总量：203397264.01999998; 种类：PRODUCTION_RYE,FAO总量：258500.0,国家总量：151942.8; 种类：PRODUCTION_COTTON,FAO总量：8789500.0,国家总量：3374354.3540000003; 种类：PRODUCTION_SOYBEANS,FAO总量：52416000.0,国家总量：2643198.985774186; 种类：PRODUCTION_SUNFLOWER,FAO总量：1032000.0,国家总量：2041345.1519999998; 种类：PRODUCTION_WHEAT,FAO总量：74294000.0,国家总量：148608412.044; "
