year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1979,-38,MASSACHUSETTS,OTHER (COMBINED) COUNTIES,,,,,,,,,,,,,,,,0.099792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.47103163855124,,,,,,,,,,,,,,,,,,,,0.83916,,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,982,KANSAS,SCOTT,15.6744,,871.2199999999999,,,15600.0,0.5808,,,11.176,990.5999999999999,1.85200797,,,,,5607.320000000001,,,,,,19.593,,,889.0,,,1.452,,76.2,1066.8,1.85200797,,,7839.360000000001,607.9353728633305,,,1454.024534144373,,,60200.0,21.985683477065173,,,356.86682039137474,68011.77675346297,1270.9001786939361,,,,,110335.2851037925,,,0.844676,,,3.7007799999999995,,,11.0,0.5445,,,0.5943599999999999,2.2986999999999997,0.038398298578,,,,,3.680144,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,983,KANSAS,SEDGWICK,50.288700000000006,,411.47999999999996,,,64000.0,6.9696,,,4.572,1910.08,16.297670136,,,,,13060.156,,,,,,60.956,,,421.64,,,13.068,,17.779999999999998,2032.0,16.297670136,,,13827.76,2329.329439393908,,,646.1336739806832,,,186600.0,275.5538995792168,,,124.73015081640283,85650.72869776958,9799.022193234576,,,,,247661.0739662014,,,1.007951,,,3.3096200000000002,,,8.1,0.569184,,,0.508,1.41986,0.033583077856,,,,,4.0122279999999995,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,984,KANSAS,SEWARD,1.3062,4.5359,340.36,,,20000.0,5.2272,,,11.937999999999999,1668.78,3.950950336,,,,,4170.104,,,,,,2.177,4.5359,,358.14,,,11.616,,81.28,1727.1999999999998,4.074417534,,,4464.08,58.83245543838682,26.8951930057265,,532.9251253506105,,,76200.0,241.8425182477169,,,498.9206032656113,106904.8826232138,2749.071631166282,,,,,94457.23741520035,,,0.97965,36.2872,,3.7642799999999994,,,9.4,0.6650159999999999,,,0.77724,2.08026,0.03889216737,,,,,4.768944,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,985,KANSAS,SHAWNEE,1.5239,,736.6,,,50000.0,9.2928,,,1.016,739.14,17.408874918,,,,,1110.576,,,,,,2.177,,,751.8399999999999,,,13.068,,2.54,767.0799999999999,17.532342116000002,,,1143.24,65.36939493154091,,,1038.8191140106123,,,117600.0,381.08518026912964,,,51.97089617350118,59884.519749046696,12133.551276844039,,,,,21568.99690299841,,,0.933933,,,3.2131,,,8.7,0.589512,,,0.9525,2.35458,0.039015634568,,,,,4.1646600000000005,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,986,KANSAS,SHERIDAN,1.7416,9.0718,1226.82,,,19400.0,3.3396,,,6.096,546.1,1.6050735740000002,1100.0,,,,5699.868,,,,,,2.177,9.0718,,1249.6799999999998,,,5.808,,30.48,855.98,1.6050735740000002,1100.0,,6641.68,71.906334424695,67.23798251431626,,1749.7917132187026,,,81200.0,148.03693541223882,,,242.53084880967216,34497.26278996088,1025.4473544826608,21653.0943394495,,,,123263.07504565273,,,0.899101,45.358999999999995,,3.71094,,,11.6,0.637428,,,0.74168,2.48666,0.035682020222,21.5,,,,4.376976000000001,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,987,KANSAS,SHERMAN,16.1098,467.19769999999994,1592.58,,,14000.0,6.9696,,,6.858,243.84,1.481606376,8500.0,,,,9592.328,,,,,,19.593,494.4131,,1625.6,,,13.068,,35.559999999999995,292.09999999999997,1.481606376,9100.0,,10833.560000000001,618.8302720185873,3402.2419152244024,,2597.495320402203,,,54800.0,293.142446360869,,,235.60139598653868,19111.812010696012,970.9022824357108,129048.78000614828,,,,160397.1310386509,,,0.835968,44.587897,,3.51282,,,10.5,0.605484,,,0.64008,2.4257,0.036669757806,16.6,,,,3.42972,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,988,KANSAS,SMITH,11.1027,,114.3,,,48000.0,3.9204,,,1.27,1432.56,1.481606376,,,,,6320.484,,,,,,15.239,,,116.83999999999999,,,11.616,,7.62,1727.1999999999998,1.481606376,,,6478.360000000001,494.62842164865947,,,165.62389182881589,,,146600.0,158.29692103486926,,,45.04144335036769,80289.8212177039,1033.6291152897033,,,,,127359.14322723163,,,0.9687650000000001,,,3.7083999999999997,,,8.8,0.5808,,,0.6604,2.14376,0.039015634568,,,,,4.333424,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,989,KANSAS,STAFFORD,28.736400000000003,,477.52,,,49400.0,14.52,,,60.705999999999996,1150.62,15.062998155999999,,,,,8514.416000000001,,,,,,34.832,,,487.68,,,15.972,,254.0,1231.8999999999999,15.062998155999999,,,9472.56,1403.2630111970782,,,754.7952631939248,,,168000.0,554.0392236220424,,,2359.478686276954,91036.89964381108,12632.63868607363,,,,,172247.15154535815,,,1.062376,,,3.72872,,,9.7,0.548856,,,0.7239,2.32664,0.04691753524,,,,,4.1864360000000005,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,990,KANSAS,STANTON,18.9399,27.2154,990.5999999999999,,,11200.0,2.3232,,,11.43,1282.7,2.963212752,,,,,6358.592000000001,,,,,,23.947000000000003,27.2154,,1005.8399999999999,,,5.808,,76.2,1346.2,3.2101471480000003,,,8111.56,836.7282551237238,161.37115803435898,,1865.3632486323252,,,44600.0,95.27129506728241,,,478.13224479621084,76414.4055370155,2094.530766602882,,,,,125519.31459550583,,,0.960057,36.2872,,3.94716,,,10.5,0.589512,,,0.7797799999999999,1.9507199999999998,0.039509503359999996,,,,,3.83802,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,991,KANSAS,STEVENS,8.490300000000001,,502.91999999999996,,,10400.0,1.8876,,,0.508,4462.78,1.85200797,,,,,3789.0240000000003,,,,,,10.885,,,513.0799999999999,,,4.356,,2.54,4673.599999999999,1.85200797,,,5280.68,374.7845309408346,,,890.0225523070762,,,43600.0,77.68274828563028,,,20.788358469400475,224458.31615522917,1306.3544755244538,,,,,79001.04392471102,,,0.960057,,,3.74396,,,10.2,0.5924159999999999,,,0.762,1.2953999999999999,0.039386036162,,,,,3.897904,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,992,KANSAS,SUMNER,63.133,,53.339999999999996,,,42000.0,7.1148,,,2.794,665.48,8.395769464,,,,,24786.532,,,,,,76.19500000000001,,,53.339999999999996,,,11.616,,12.7,751.8399999999999,8.395769464,,,25859.0,3006.992166850882,,,44.03748096615727,,,101200.0,313.66241760612985,,,76.22398105446841,23358.600641228728,4535.422740703897,,,,,484174.3105425377,,,1.0362520000000002,,,2.8651199999999997,,,7.0,0.6345240000000001,,,0.508,1.31826,0.03024946351,,,,,4.170104,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,993,KANSAS,THOMAS,3.2655000000000003,9.0718,1546.86,,,12800.0,4.9368,,,1.27,614.68,0.2592811158,,,,,12189.116,,,,,,4.354,9.0718,,1574.8,,,8.712,,7.62,736.6,0.2592811158,,,13991.08,128.55981003203047,67.23798251431626,,2685.856704974948,,,44400.0,246.23965494312998,,,45.04144335036769,43895.27213296011,177.27148415258767,,,,,270226.19110472,,,0.855561,45.358999999999995,,3.7236399999999996,,,10.4,0.7172879999999999,,,0.6604,2.19202,0.03827483138,,,,,4.513076000000001,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,994,KANSAS,TREGO,16.5452,,38.1,,,16000.0,2.4684,,,1.016,853.4399999999999,0.037040159399999995,,,,,4970.372,,,,,,19.593,,,40.64,,,5.808,,7.62,1264.9199999999998,0.037040159399999995,,,6587.240000000001,546.9239375938923,,,49.12148283379494,,,44400.0,93.80558283547808,,,34.647264115667454,39390.79614947418,21.818028818780018,,,,,86265.1010520426,,,0.71841,,,2.9718,,,8.3,0.545952,,,0.635,1.6738600000000001,0.032965741866,,,,,3.3153960000000002,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,995,KANSAS,WABAUNSEE,3.4832,,269.24,,,84000.0,21.054,,,2.794,739.14,8.766171058000001,,,,,1105.132,,,,,,4.354,,,274.32,,,30.492,,7.62,756.92,8.766171058000001,,,1143.24,143.81266884939,,,301.03019509223606,,,181600.0,863.3045045327592,,,135.12433005110307,54301.29376839394,5915.413063491732,,,,,21296.832904222407,,,0.899101,,,2.6035,,,7.6,0.589512,,,0.9017,2.30378,0.037657495390000004,,,,,4.126552,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,996,KANSAS,WALLACE,6.9664,9.0718,1173.48,,,11000.0,2.4684,,,2.286,96.52,1.111204782,800.0,,,,4583.848,,,,,,8.708,13.6077,,1193.8,,,5.808,,12.7,149.85999999999999,1.111204782,800.0,,5607.320000000001,268.0145192193178,60.514184262884626,,1772.848735773341,,,21400.0,111.39412961713022,,,76.22398105446841,6955.032183138946,572.7232564929755,16022.374246949947,,,,66546.81934072102,,,0.835968,40.8231,,3.25882,,,9.4,0.6490440000000001,,,0.61976,2.48158,0.028767857134,21.9,,,,2.8689880000000003,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,997,KANSAS,WASHINGTON,17.416,,378.46,,,72000.0,22.2156,,,0.508,2626.3599999999997,13.457924582,,,,,5574.656,,,,,,23.947000000000003,,,388.62,,,39.204,,2.54,2743.2,13.457924582,,,5770.64,601.3984333701763,,,459.7083378906174,,,161000.0,901.4130225596722,,,17.323632057833727,200074.01879538276,9122.663299852395,,,,,108264.11707310709,,,0.7510650000000001,,,3.1115,,,6.7,0.583704,,,0.635,2.2504399999999998,0.037904429786000005,,,,,4.153772,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,998,KANSAS,WICHITA,3.4832,68.0385,1158.24,,,17400.0,1.7424,,,2.286,629.92,1.481606376,,,,,6353.148,,,,,,4.354,72.5744,,1181.1,,,4.356,,15.24,647.6999999999999,1.6050735740000002,,,7186.08,119.843890707825,403.42789508589755,,1635.079445726371,,,73000.0,57.162777040369456,,,76.22398105446841,42268.3049241183,812.7215734995557,,,,,95213.85333179765,,,0.748888,36.2872,,3.38074,,,11.6,0.4719,,,0.61976,2.4333199999999997,0.030619865104000003,,,,,3.07586,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,999,KANSAS,WILSON,5.2248,,76.2,,,63000.0,7.8408,,,1.016,756.92,48.76954321,,,,,2172.156,,,,,,6.531000000000001,,,78.74,,,14.52,,2.54,789.9399999999999,49.3868792,,,2286.48,226.6139024293418,,,81.52304403247163,,,127800.0,414.7965616006296,,,38.111990527234205,60756.10932521195,20457.129271208614,,,,,43619.72408383035,,,0.942641,,,2.47396,,,6.800000000000001,0.760848,,,0.6985,2.3622,0.02345876762,,,,,4.268096000000001,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,1000,KANSAS,WOODSON,1.5239,,60.96,,,69400.0,5.5176,,,5.842,515.62,33.459610657999995,,,,,941.812,,,,,,2.177,,,63.5,,,11.616,,12.7,530.86,34.076946647999996,,,979.9200000000001,71.906334424695,,,69.35008181418425,,,120600.0,263.8282017247821,,,190.559952636171,40381.12401572571,16753.518879220705,,,,,19525.04527219061,,,1.0253670000000001,,,2.5654,,,6.6,0.688248,,,0.6070599999999999,2.286,0.028027053946,,,,,4.4314160000000005,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,1001,KANSAS,WYANDOTTE,3.2655000000000003,,76.2,,,7000.0,0.8712,,,0.762,40.64,2.839745554,,,,,54.440000000000005,,,,,,4.354,,,76.2,,,1.452,,5.08,40.64,2.839745554,,,54.440000000000005,132.9177696941332,,,95.70096473377106,,,14600.0,32.24566909969559,,,34.647264115667454,3109.9326616215185,2233.620700322604,,,,,1178.4701147001022,,,0.8860390000000001,,,2.7432,,,6.300000000000001,0.532884,,,0.8458199999999999,1.9558,0.043954322488,,,,,4.714504,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,1002,KENTUCKY,ADAIR,,,330.2,,,53000.0,,,,,,0.6173359900000001,,,,0.86184,48.996,,337.82,,,,,,,431.79999999999995,,,,,,,0.740803188,,,81.66,,,,446.81931907125426,,,110600.0,,,,,,422.72430836386286,,,,1710.2525349864445,759.3375565850544,,,,,,4.82092,,,7.300000000000001,,,,,,0.03827483138,,,,0.89586,2.722,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
1979,1003,KENTUCKY,ALLEN,,,381.0,,,48000.0,,,,,,9.753908642,,,,0.6781320000000001,201.428,,391.15999999999997,,,,,,,406.4,,,,,,,10.371244632,,,277.644,,,,494.0790547422523,,,101800.0,,,,,,6894.497106734486,,,,1349.3359328789932,3725.925143243511,,,,,,4.61264,,,7.300000000000001,,,,,,0.039509503359999996,,,,1.680588,3.48416,"种类：PRODUCTION_BEANS,FAO总量：932220.0,国家总量：1257758.35023; 种类：PRODUCTION_CORN,FAO总量：2871760.0,国家总量：203734464.26000002; 种类：PRODUCTION_RYE,FAO总量：555950.0,国家总量：407568.4; 种类：PRODUCTION_COTTON,FAO总量：8427096.0,国家总量：3183824.8379; 种类：PRODUCTION_SOYBEANS,FAO总量：61526304.0,国家总量：2785395.6638419945; 种类：PRODUCTION_SUNFLOWER,FAO总量：3310000.0,国家总量：6619030.992000001; 种类：PRODUCTION_WHEAT,FAO总量：58080576.0,国家总量：116176517.5284; "
