year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_RICE,AREA HARVESTED_RYE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUGARBEETS,AREA HARVESTED_SUGARCANE,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_TOBACCO,AREA HARVESTED_WHEAT,"AREA PLANTED, NET_BARLEY","AREA PLANTED, NET_CORN","AREA PLANTED, NET_OATS","AREA PLANTED, NET_SORGHUM","AREA PLANTED, NET_WHEAT",AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_OATS,AREA PLANTED_RICE,AREA PLANTED_RYE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUGARBEETS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_RICE,PRODUCTION_RYE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUGARBEETS,PRODUCTION_SUGARCANE,PRODUCTION_SUNFLOWER,PRODUCTION_TOBACCO,PRODUCTION_WHEAT,SUCROSE_SUGARBEETS,SUCROSE_SUGARCANE,YIELD_BARLEY,YIELD_BEANS,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_OATS,YIELD_PEANUTS,YIELD_RICE,YIELD_RYE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUGARBEETS,YIELD_SUGARCANE,YIELD_SUNFLOWER,YIELD_TOBACCO,YIELD_WHEAT,标记
1984,-40,COLORADO,OTHER (COMBINED) COUNTIES,,,3987.7999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.9438023037908,,,,,,,,,,,,,,,,,,,,2.0446999999999997,,,,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,253,COLORADO,ARAPAHOE,76.19500000000001,,5.08,,,22600.0,2.904,,,,5.08,,,,,,2662.116,,5.08,,5.08,,82.726,,,10.16,,,14.52,,,25.4,,,,3075.86,2155.2319443436572,,,9.345295673216844,,,33800.0,131.48547167646274,,,,151.9690048795053,,,,,,36406.26361154093,,,1.186465,,,6.096,,,4.95,0.6534,,,,1.524,,,,,,3.8924600000000003,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,254,COLORADO,ARCHULETA,,,,,,12400.0,1.452,,,,,,,,,,21.776,,,,,,,,,5.08,,,2.904,,,,,,,27.220000000000002,,,,,,,20400.0,87.65698111764183,,,,,,,,,,440.89218098748825,,,,,,,,,4.800000000000001,0.8712,,,,,,,,,,7.0772,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,255,COLORADO,BACA,130.62,,83.82,,,20200.0,,,,,5321.3,,,,,,10245.608,,86.36,,5676.9,,141.505,,,91.44,,,,,,6273.8,,,,16288.448,3548.5132012930926,,,154.1973786080779,,,41400.0,,,,,164354.478777185,,,,,,130555.79514907903,,,1.1320400000000002,,,6.007099999999999,,,6.0,,,,,1.524,,,,,,3.37528,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,256,COLORADO,BENT,141.505,,114.3,,,80200.0,1.452,,,,223.51999999999998,,,,,,1067.0240000000001,,114.3,,228.6,,145.859,,,119.38,,,11.616,,,254.0,,,,1197.68,4070.99367264913,,,191.96794862066267,,,290800.0,89.11793080293585,,,,13449.256931836218,,,,,,15183.564677340722,,,1.24089,,,5.5626,,,9.2,0.88572,,,,3.0353,,,,,,3.90607,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,257,COLORADO,BOULDER,97.965,68.0385,175.26,,,41800.0,8.712,,,,,,700.0,,,,468.184,,175.26,,,,102.319,68.0385,,256.53999999999996,,,56.628,,,,,730.0,,489.96000000000004,5779.940214376172,1149.3192332119488,,332.92615835835005,,,124000.0,504.02764142644054,,,,,,16491.72799956439,,,,7783.652084100102,14.77,,2.514435,96.61466999999999,,6.2992,,,8.0,0.8349,,,,,,25.9,,,,6.791390000000001,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,259,COLORADO,CHAFFEE,,,,,,24200.0,,,,,,,,,,,,,,,,,,,,,,,2.904,,,,,,,,,,,,,,39400.0,,,,,,,,,,,,,,,,,,,,4.95,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,260,COLORADO,CHEYENNE,108.85000000000001,68.0385,254.0,,,22600.0,,,,,513.0799999999999,,500.0,,,,11051.32,,254.0,,525.78,,124.08900000000001,72.5744,,254.0,,,4.356,,,546.1,,500.0,,12793.4,3134.882828136229,897.9056509468352,,486.73414964671065,,,31600.0,,,,,20414.502988813547,,8291.421259449502,,,,146583.04239497607,13.38,,1.186465,75.74953,,6.35,,,5.6,,,,,2.0065999999999997,,18.2,,,,2.69478,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,261,COLORADO,CLEAR CREEK,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,262,COLORADO,CONEJOS,446.285,,,,,141000.0,60.984,,,,,,,,,,195.984,,,,,,452.81600000000003,,,,,,108.9,,,,,,,201.428,37335.583682316894,,,,,,225400.0,3959.1736471468225,,,,,,,,,,8219.101151742067,,,3.61382,,,,,,4.6,0.93654,,,,,,,,,,9.00982,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,263,COLORADO,COSTILLA,185.04500000000002,,,,,38000.0,18.876,,,,,,,,,,157.876,,,,,,187.222,,,,,,50.82,,,,,,,163.32,14672.993237248738,,,,,,108000.0,1241.807232499926,,,,,,,,,,5878.562413166511,,,3.4396600000000004,,,,,,7.4,0.95106,,,,,,,,,,7.97546,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,264,COLORADO,CROWLEY,21.77,45.358999999999995,152.4,,,19600.0,,,,,101.6,,,,,,217.76000000000002,,152.4,,104.14,,26.124000000000002,45.358999999999995,,203.2,,,4.356,,,119.38,,,,315.752,1132.041021271416,71.83245207574682,,280.35887019650534,,,61400.0,,,,,3495.2871122286215,,,,,,3118.903946985565,,,2.079035,9.0718,,6.096,,,8.0,,,,,1.7271999999999998,,,,,,4.2871500000000005,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,265,COLORADO,CUSTER,13.062000000000001,,,,,27000.0,,,,,,,,,,,10.888,,,,,,13.062000000000001,,,,,,,,,,,,,10.888,566.020510635708,,,,,,49600.0,,,,,,,,,,,146.96406032916275,,,1.89399,,,,,,5.35,,,,,,,,,,,2.93976,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,266,COLORADO,DELTA,65.31,81.6462,106.67999999999999,,,58000.0,14.52,,,,,,,,,,54.440000000000005,,109.22,,,,67.48700000000001,81.6462,,200.66,,,26.136,,,,,,,70.772,5442.50490995873,1185.2354592498225,,208.32221604879214,,,185200.0,1044.5790249852319,,,,,,,,,,1695.5298071308964,,,3.5702800000000003,83.00697,,6.400799999999999,,,8.7,1.03818,,,,,,,,,,9.09148,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,268,COLORADO,DOLORES,,1383.4495,,,,12400.0,,,,,,,,,,,1742.0800000000002,,,,,,,1397.0572,,,,,,,,,,,,1878.18,,5710.6799400218715,,,,,13800.0,,,,,,,,,,,21146.495347362867,,,,23.586679999999998,,,,,3.1500000000000004,,,,,,,,,,,2.5586800000000003,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,269,COLORADO,DOUGLAS,10.885,,,,,18400.0,14.52,,,,,,,,,,190.54000000000002,,,,,,13.062000000000001,,,2.54,,,29.04,,,2.54,,,,212.316,250.35522585810156,,,,,,31000.0,584.3798741176121,,,,,,,,,,3211.436873859483,,,0.91434,,,,,,5.1,0.5808,,,,,,,,,,3.48416,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,270,COLORADO,EAGLE,,,,,,34400.0,2.904,,,,,,,,,,,,,,,,,,,,,,4.356,,,,,,,,,,,,,,56400.0,241.05669807351504,,,,,,,,,,,,,,,,,,,5.0,1.1979,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,271,COLORADO,EL PASO,10.885,54.4308,7.62,,,50600.0,14.52,,,,104.14,,,,,,707.72,,7.62,,109.22,,10.885,58.966699999999996,,38.1,,,47.916,,,144.78,,,,740.384,239.47021603818413,150.84814935906832,,10.12407031265158,,,69800.0,591.6846225440822,,,,2279.5350731925796,,,,,,7892.514351010593,,,0.9578800000000001,15.875649999999998,,4.3942,,,4.449999999999999,0.58806,,,,1.0922,,,,,,2.39536,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,272,COLORADO,ELBERT,65.31,,,,,54200.0,50.82,,,,22.86,,,,,,3266.4,,,,25.4,,69.664,,,12.7,,,130.68,,,63.5,,,,3892.46,1502.1313551486096,,,,,,72800.0,2132.9865405292844,,,,531.8915170782685,,,,,,56118.49859235808,,,0.9687650000000001,,,,,,3.95,0.60258,,,,1.1302999999999999,,,,,,3.4569400000000003,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,273,COLORADO,FREMONT,8.708,,,,,14400.0,,,,,,,,,,,38.108000000000004,,,,,,8.708,,,15.24,,,2.904,,,,,,,48.996,402.745363336946,,,,,,45800.0,,,,,,,,,,,549.7544478979793,,,2.02461,,,,,,9.55,,,,,,,,,,,2.8036600000000003,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,274,COLORADO,GARFIELD,54.425000000000004,,,,,72000.0,11.616,,,,,,,,,,141.544,,,,,,63.133,,,15.24,,,18.876,,,,,,,157.876,3700.903338771937,,,,,,168600.0,796.2175784852466,,,,,,,,,,2795.0387029268545,,,2.753905,,,,,,6.6,0.98736,,,,,,,,,,6.75056,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,276,COLORADO,GRAND,,,,,,61600.0,7.26,,,,,,,,,,,,,,,,,,,,,,8.712,,,,,,,,,,,,,,72400.0,438.28490558820914,,,,,,,,,,,,,,,,,,,4.45,0.8712,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,277,COLORADO,GUNNISON,,,,,,68600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100800.0,,,,,,,,,,,,,,,,,,,,5.15,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,278,COLORADO,HINSDALE,,,,,,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,279,COLORADO,HUERFANO,,,,,,26200.0,,,,,,,,,,,48.996,,,,,,,,,,,,1.452,,,,,,,76.21600000000001,,,,,,,43000.0,,,,,,,,,,,685.8322815360929,,,,,,,,,4.75,,,,,,,,,,,2.5042400000000002,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,280,COLORADO,JACKSON,,,,,,148000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177600.0,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,281,COLORADO,JEFFERSON,10.885,,,,,9800.0,,,,,,,,,,,108.88000000000001,,,,,,13.062000000000001,,,,,,1.452,,,,,,,119.768,315.66528477760636,,,,,,12400.0,,,,,,,,,,,1632.9340036573642,,,1.15381,,,,,,4.1,,,,,,,,,,,3.1303,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,282,COLORADO,KIOWA,119.735,,5.08,,,25200.0,,,,,1221.74,,,,,,13027.492,,5.08,,1234.44,,121.912,,,5.08,,,,,,1333.5,,,,15700.496000000001,3635.593279852432,,,9.345295673216844,,,28600.0,,,,,44425.60575977538,,,,,,229917.10771495683,,,1.317085,,,6.096,,,4.25,,,,,1.8415,,,,,,4.4913,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,283,COLORADO,KIT CARSON,261.24,476.26949999999994,1049.02,,,46600.0,24.684,,,,469.9,,1100.0,,,,18182.96,,1056.6399999999999,,495.29999999999995,,285.187,548.8439,,1244.6,,,69.696,,,508.0,,1100.0,,20632.760000000002,12887.851626782272,5329.967944020414,,2303.615383447952,,,129600.0,1139.5407545293435,,,,25986.699834395407,,18131.78934758737,,,,359109.402970982,13.57,,2.057265,63.95618999999999,,7.239,,,8.95,0.66792,,,,2.7432,,18.1,,,,4.05578,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,284,COLORADO,LA PLATA,32.655,394.6233,5.08,,,53600.0,14.52,,,,,,,,,,549.844,,5.08,,,,34.832,399.15919999999994,,22.86,,,24.684,,,5.08,,,,582.508,1698.061531907124,1221.1516852876957,,7.78774639434737,,,110000.0,964.2267922940601,,,,,,,,,,5361.466645341679,,,2.19877,17.690009999999997,,5.08,,,6.0,0.95832,,,,,,,,,,3.0486400000000002,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
1984,285,COLORADO,LAKE,,,,,,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：955720.0,国家总量：1206989.3823; 种类：PRODUCTION_CORN,FAO总量：3022400.0,国家总量：197153209.96; 种类：PRODUCTION_COTTON,FAO总量：7497500.0,国家总量：2826007.24; 种类：PRODUCTION_SOYBEANS,FAO总量：50648000.0,国家总量：2422688.1752197603; 种类：PRODUCTION_SUNFLOWER,FAO总量：1698500.0,国家总量：3395794.752; 种类：PRODUCTION_WHEAT,FAO总量：70618000.0,国家总量：141259006.6; "
