year,OBJECTID,State,County,AREA HARVESTED_BARLEY,AREA HARVESTED_BEANS,AREA HARVESTED_CANOLA,AREA HARVESTED_CHICKPEAS,AREA HARVESTED_CORN,AREA HARVESTED_COTTON,AREA HARVESTED_FLAXSEED,AREA HARVESTED_HAY,AREA HARVESTED_LENTILS,AREA HARVESTED_OATS,AREA HARVESTED_PEANUTS,AREA HARVESTED_PEAS,AREA HARVESTED_RICE,AREA HARVESTED_SORGHUM,AREA HARVESTED_SOYBEANS,AREA HARVESTED_SUNFLOWER,AREA HARVESTED_WHEAT,AREA PLANTED_BARLEY,AREA PLANTED_BEANS,AREA PLANTED_CANOLA,AREA PLANTED_CHICKPEAS,AREA PLANTED_CORN,AREA PLANTED_COTTON,AREA PLANTED_FLAXSEED,AREA PLANTED_LENTILS,AREA PLANTED_OATS,AREA PLANTED_PEANUTS,AREA PLANTED_PEAS,AREA PLANTED_RICE,AREA PLANTED_SORGHUM,AREA PLANTED_SOYBEANS,AREA PLANTED_SUNFLOWER,AREA PLANTED_WHEAT,PRODUCTION_BARLEY,PRODUCTION_BEANS,PRODUCTION_CANOLA,PRODUCTION_CHICKPEAS,PRODUCTION_CORN,PRODUCTION_COTTON,PRODUCTION_FLAXSEED,PRODUCTION_HAY,PRODUCTION_LENTILS,PRODUCTION_OATS,PRODUCTION_PEANUTS,PRODUCTION_PEAS,PRODUCTION_RICE,PRODUCTION_SORGHUM,PRODUCTION_SOYBEANS,PRODUCTION_SUNFLOWER,PRODUCTION_WHEAT,YIELD_BARLEY,YIELD_BEANS,YIELD_CANOLA,YIELD_CHICKPEAS,YIELD_CORN,YIELD_COTTON,YIELD_FLAXSEED,YIELD_HAY,YIELD_LENTILS,YIELD_OATS,YIELD_PEANUTS,YIELD_PEAS,YIELD_RICE,YIELD_SORGHUM,YIELD_SOYBEANS,YIELD_SUNFLOWER,YIELD_WHEAT,标记
2021,-85,NEW JERSEY,OTHER COUNTIES,,,,,,,,,,,,,,,19.1003755306,,,,,,,,,,,,,,,,19.507817284,,,,,,,,,,,,,,,,,18224.827006065774,,,,,,,,,,,,,,,,,0.053831698328,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,640,ILLINOIS,JACKSON,,,,,822.9599999999999,,,4340.0,,,,,,,107.292995062,,481.79400000000004,,,,,835.66,,,,,,,,,108.898068636,,530.7900000000001,,,,,1020.3849234715268,,,9300.0,,,,,,,117209.80406155623,,34465.73976612794,,,,,4.60248,,,2.15,,,,,,,0.061610131802,,1.8781800000000002,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,641,ILLINOIS,JASPER,,,,,,,,,,,,,,,,,189.9956,,,,,,,,,,,,,,,,209.59400000000002,,,,,,,,,,,,,,,,,16400.159544734102,,,,,,,,,,,,,,,,,2.264704,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,642,ILLINOIS,JEFFERSON,,,,,1287.78,,,,,,,,,,126.06000915799999,,460.01800000000003,,,,,1305.56,,,,,,,,,127.17121394,,503.57,,,,,1533.2712987337436,,,,,,,,,,131644.77531821464,,27521.782368529686,,,,,4.4196,,,,,,,,,,0.058893853446000004,,1.570594,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,643,ILLINOIS,JERSEY,,,,,,,,,,,,,,,,,81.66,,,,,,,,,,,,,,,,89.82600000000001,,,,,,,,,,,,,,,,,6887.5024594064025,,,,,,,,,,,,,,,,,2.212986,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,644,ILLINOIS,JO DAVIESS,,,,,2418.08,,,25900.0,,18.15,,,,,54.94290311,,,,,,,2509.52,,,,98.736,,,,,55.436771902,,,,,,,3307.430606994236,,,117100.0,,1326.9934030301338,,,,,70552.94940052163,,,,,,,5.07746,,,4.5,,0.953964,,,,,0.072475245226,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,645,ILLINOIS,JOHNSON,,,,,,,,3680.0,,,,,,,28.520922738,,,,,,,,,,,,,,,,28.767857134000003,,,,,,,,,,7900.0,,,,,,,27356.16275606432,,,,,,,,,,2.15,,,,,,,0.054078632724,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,646,ILLINOIS,KANE,,,,,1803.3999999999999,,,2090.0,,2.904,,,,,72.475245226,,67.5056,,,,,1826.26,,,,11.616,,,,,73.09258121600001,,76.21600000000001,,,,,2548.2683951523636,,,3610.0,,232.74914742550456,,,,,107424.29920217353,,5109.171906362947,,,,,5.2451,,,1.75,,1.04544,,,,,0.083587293046,,1.98706,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,647,ILLINOIS,KANKAKEE,,,,,4401.82,,,4190.0,,,,,,,169.520462854,,144.53820000000002,,,,,4457.7,,,,,,,,,171.00206923,,157.876,,,,,5752.808885523342,,,18100.0,,,,,,,228986.2200658309,,13436.275289661671,,,,,4.8514,,,4.3,,,,,,,0.076179261166,,2.4389119999999997,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,648,ILLINOIS,KENDALL,,,,,1765.3,,,2470.0,,,,,,,76.54966276,,,,,,,1788.1599999999999,,,,,,,,,77.16699875,,,,,,,2555.9156335500384,,,9300.0,,,,,,,111127.65325116643,,,,,,,5.374639999999999,,,3.75,,,,,,,0.08185875227400001,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,649,ILLINOIS,KNOX,,,,,3924.2999999999997,,,7480.0,,,,,,,157.91454624200003,,24.770200000000003,,,,,3975.1,,,,,,,,,159.27268542,,27.220000000000002,,,,,5319.349509073336,,,26800.0,,,,,,,236474.02350795522,,1834.7854912353125,,,,,5.031739999999999,,,3.6,,,,,,,0.08445156343200001,,1.9435080000000002,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,650,ILLINOIS,LA SALLE,,,,,,,,,,,,,,,,,114.59620000000001,,,,,,,,,,,,,,,,125.212,,,,,,,,,,,,,,,,,10303.026220013675,,,,,,,,,,,,,,,,,2.3599740000000002,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,651,ILLINOIS,LAKE,,,,,160.274,,,3410.0,,,,,,,12.840588592000001,,12.5212,,,,,162.56,,,,,,,,,12.96405579,,13.610000000000001,,,,,180.05770409070038,,,10200.0,,,,,,,14137.621661483834,,1052.8845972781098,,,,,4.17068,,,6.35,,,,,,,0.062104000594,,2.207542,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,653,ILLINOIS,LAWRENCE,,,,,1899.9199999999998,,,550.0,,,,,,,101.36656955800001,,,,,,,1925.32,,,,,,,,,102.230839944,,,,,,,2484.3096740081764,,,980.0,,,,,,,134050.60386099108,,,,,,,4.85394,,,1.8,,,,,,,0.074574187592,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,654,ILLINOIS,LEE,,,,,5727.7,,,680.0,,,,,,,173.224478794,,,,,,,5778.5,,,,,,,,,174.70608517,,,,,,,7775.67724258093,,,1500.0,,,,,,,256369.41460327472,,,,,,,5.03936,,,2.2,,,,,,,0.083463825848,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,655,ILLINOIS,LIVINGSTON,,,,,7277.099999999999,,,,,9.0024,,,,,350.64684231999996,,170.9416,,,,,7340.599999999999,,,,23.232,,,,,353.11618628,,187.818,,,,,10381.99512920655,,,,,835.6340917985129,,,,,506683.71017753915,,15440.42559547255,,,,,5.2959,,,,,1.210968,,,,,0.08148835068,,2.370862,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,656,ILLINOIS,LOGAN,,,,,4193.54,,,,,,,,,,,,39.7412,,,,,4254.5,,,,,,,,,,,43.552,,,,,6011.424584062879,,,,,,,,,,,,3669.570982470625,,,,,5.3213,,,,,,,,,,,,2.42258,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,657,ILLINOIS,MACON,,,,,3383.2799999999997,,,,,,,,,,178.03969951599998,,51.9902,,,,,3429.0,,,,,,,,,179.64477309,,57.162,,,,,5118.60950113438,,,,,,,,,,289996.9506393854,,4685.759869924028,,,,,5.615939999999999,,,,,,,,,,0.09185959531200001,,2.3654180000000005,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,658,ILLINOIS,MACOUPIN,,,,,4437.38,,,2520.0,,,,,,,210.14117099599997,,264.5784,,,,,4495.8,,,,,,,,,211.74624457,,288.53200000000004,,,,,5987.613864506484,,,7900.0,,,,,,,325732.9656230979,,20916.55460008256,,,,,5.0088799999999996,,,3.15,,,,,,,0.08741477618400001,,2.074164,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,659,ILLINOIS,MADISON,,,,,2644.14,,,,,,,,,,141.61687610599998,,451.85200000000003,,,,,2679.7,,,,,,,,,143.22194968,,492.682,,,,,3759.660477693079,,,,,,,,,,189141.37431243283,,38191.76568679043,,,,,5.27812,,,,,,,,,,0.07531499078000001,,2.21843,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,660,ILLINOIS,MARION,,,,,1996.4399999999998,,,3220.0,,,,,,,124.208001188,,460.01800000000003,,,,,2021.84,,,,,,,,,125.31920596999998,,500.848,,,,,2754.0486283988785,,,5700.0,,,,,,,163434.15022051867,,36639.25488651439,,,,,5.12064,,,1.75,,,,,,,0.07420378599800001,,2.090496,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,661,ILLINOIS,MARSHALL,,,,,2367.2799999999997,,,2460.0,,,,,,,,,,,,,,2397.7599999999998,,,,,,,,,,,,,,,,3474.453245634354,,,11800.0,,,,,,,,,,,,,,5.4483,,,4.8,,,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,662,ILLINOIS,MASON,,,,,2954.02,,,500.0,,,,,,,115.688764526,,74.855,,,,,2997.2,,,,,,,,,116.55303491200002,,87.104,,,,,3990.1204348593615,,,1440.0,,,,,,,163866.6587225908,,6153.588262912277,,,,,5.01396,,,2.9,,,,,,,0.079883277106,,2.158546,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,663,ILLINOIS,MASSAC,,,,,,,,,,,,,,,43.583920893999995,,,,,,,,,,,,,,,,43.954322488,,,,,,,,,,,,,,,,,50089.8908962324,,,,,,,,,,,,,,,,,0.06482027895,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,664,ILLINOIS,MCDONOUGH,,,,,,,,,,1.7424,,,,,,,,,,,,,,,,4.356,,,,,,,,,,,,,,,,,160.01503885503436,,,,,,,,,,,,,,,,,1.1979,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,665,ILLINOIS,MCHENRY,,,,,,,,,,3.0492,,,,,,,116.2294,,,,,,,,,8.712,,,,,,,130.656,,,,,,,,,,258.6101638061162,,,,,,,8073.056161435374,,,,,,,,,,1.106424,,,,,,,1.8237400000000001,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,666,ILLINOIS,MCLEAN,,,,,7950.2,,,,,,,,,,374.72294593,,,,,,,8026.4,,,,,,,,,377.80962588,,,,,,,11189.300182779238,,,,,,,,,,553070.2470247786,,,,,,,5.224779999999999,,,,,,,,,,0.08321689145200001,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,667,ILLINOIS,MENARD,,,,,1915.1599999999999,,,,,,,,,,81.241416284,,32.1196,,,,,1940.56,,,,,,,,,81.858752274,,35.386,,,,,2633.952225380853,,,,,,,,,,118101.85284708007,,2935.6567859765,,,,,5.1053999999999995,,,,,,,,,,0.081982219472,,2.398082,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,668,ILLINOIS,MERCER,,,,,,,,570.0,,4.0656,,,,,,,,,,,,,,,,14.52,,,,,,,,,,,,,,,1480.0,,357.205288757198,,,,,,,,,,,,,,,2.6,,1.145628,,,,,,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,669,ILLINOIS,MONROE,,,,,1287.78,,,1100.0,,,,,,,100.74923356800001,,642.392,,,,,1305.56,,,,,,,,,101.98390554800001,,704.998,,,,,1630.252185686071,,,1200.0,,,,,,,124184.00365746986,,49708.573077929,,,,,4.699,,,1.1,,,,,,,0.06951203247400001,,2.030612,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,670,ILLINOIS,MONTGOMERY,,,,,3911.6,,,1830.0,,,,,,,,,277.644,,,,,3949.7,,,,,,,,,,,302.142,,,,,5679.63871812741,,,4810.0,,,,,,,,,23485.254287812,,,,,5.38988,,,2.65,,,,,,,,,2.221152,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
2021,672,ILLINOIS,MOULTRIE,,,,,2057.4,,,1910.0,,,,,,,104.453249508,,,,,,,2085.3399999999997,,,,,,,,,105.317519894,,,,,,,3122.506478468651,,,8900.0,,,,,,,165569.66094949996,,,,,,,5.63372,,,4.65,,,,,,,0.089390251352,,,"种类：PRODUCTION_BEANS,FAO总量：1020087.0,国家总量：287394.62399999995; 种类：PRODUCTION_CHICKPEAS,FAO总量：129770.0,国家总量：2261.125330219; 种类：PRODUCTION_CORN,FAO总量：2617864.0,国家总量：382585798.2; 种类：PRODUCTION_COTTON,FAO总量：11246552.92,国家总量：3814757.1000000006; 种类：PRODUCTION_SOYBEANS,FAO总量：120707230.0,国家总量：5513282.03539636; 种类：PRODUCTION_SUNFLOWER,FAO总量：863180.0,国家总量：324550.80000000005; "
